,feature_set,case,num_zero
431,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 1, 1, 1)",0.0
432,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, -1, -1, -1)",0.0
433,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, -1, -1, 0)",0.0
434,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, -1, -1, 1)",0.0
435,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, -1, 0, -1)",0.0
436,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, -1, 0, 0)",0.0
437,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, -1, 0, 1)",0.0
438,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, -1, 1, -1)",0.0
439,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, -1, 1, 0)",0.0
440,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, -1, 1, 1)",0.0
441,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 0, -1, -1)",0.0
442,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 0, -1, 0)",0.0
443,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 0, -1, 1)",0.0
444,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 0, 0, -1)",-10.0
445,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 0, 0, 0)",0.0
446,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 0, 0, 1)",0.0
447,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 0, 1, -1)",0.0
448,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 0, 1, 0)",0.0
449,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 0, 1, 1)",0.0
450,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 1, -1, -1)",0.0
451,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 1, -1, 0)",0.0
452,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 1, -1, 1)",0.0
453,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 1, 0, -1)",0.0
454,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 1, 0, 0)",0.0
455,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 1, 0, 1)",0.0
456,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 1, 1, -1)",0.0
457,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 1, 1, 0)",0.0
458,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 0, 1, 1, 1)",0.0
459,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, -1, -1, -1)",0.0
460,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, -1, -1, 0)",0.0
461,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, -1, -1, 1)",0.0
462,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, -1, 0, -1)",0.0
463,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, -1, 0, 0)",0.0
464,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, -1, 0, 1)",0.0
465,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, -1, 1, -1)",0.0
466,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, -1, 1, 0)",0.0
467,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, -1, 1, 1)",0.0
468,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 0, -1, -1)",0.0
469,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 0, -1, 0)",0.0
470,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 0, -1, 1)",0.0
471,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 0, 0, -1)",-10.0
472,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 0, 0, 0)",-10.0
473,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 0, 0, 1)",0.0
474,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 0, 1, -1)",0.0
475,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 0, 1, 0)",0.0
476,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 0, 1, 1)",0.0
477,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 1, -1, -1)",0.0
478,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 1, -1, 0)",0.0
479,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 1, -1, 1)",0.0
480,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 1, 0, -1)",0.0
481,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 1, 0, 0)",0.0
482,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 1, 0, 1)",0.0
483,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 1, 1, -1)",0.0
484,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 1, 1, 0)",0.0
485,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, 1, 1, 1, 1)",0.0
486,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, -1, -1, -1)",0.0
487,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, -1, -1, 0)",0.0
488,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, -1, -1, 1)",0.0
489,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, -1, 0, -1)",0.0
490,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, -1, 0, 0)",0.0
491,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, -1, 0, 1)",0.0
492,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, -1, 1, -1)",0.0
493,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, -1, 1, 0)",0.0
494,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, -1, 1, 1)",0.0
495,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 0, -1, -1)",0.0
496,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 0, -1, 0)",0.0
497,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 0, -1, 1)",0.0
498,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 0, 0, -1)",0.0
499,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 0, 0, 0)",0.0
500,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 0, 0, 1)",0.0
501,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 0, 1, -1)",0.0
502,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 0, 1, 0)",0.0
503,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 0, 1, 1)",0.0
504,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 1, -1, -1)",0.0
505,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 1, -1, 0)",0.0
506,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 1, -1, 1)",0.0
507,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 1, 0, -1)",0.0
508,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 1, 0, 0)",0.0
509,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 1, 0, 1)",0.0
510,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 1, 1, -1)",0.0
511,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 1, 1, 0)",0.0
512,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, -1, 1, 1, 1)",0.0
513,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, -1, -1, -1)",0.0
514,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, -1, -1, 0)",0.0
515,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, -1, -1, 1)",0.0
516,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, -1, 0, -1)",0.0
517,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, -1, 0, 0)",0.0
518,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, -1, 0, 1)",0.0
519,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, -1, 1, -1)",0.0
520,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, -1, 1, 0)",0.0
521,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, -1, 1, 1)",0.0
522,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 0, -1, -1)",0.0
523,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 0, -1, 0)",0.0
524,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 0, -1, 1)",0.0
525,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 0, 0, -1)",-10.0
526,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 0, 0, 0)",-10.0
527,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 0, 0, 1)",0.0
528,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 0, 1, -1)",0.0
529,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 0, 1, 0)",10.0
530,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 0, 1, 1)",0.0
531,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 1, -1, -1)",0.0
532,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 1, -1, 0)",0.0
533,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 1, -1, 1)",0.0
534,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 1, 0, -1)",0.0
535,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 1, 0, 0)",0.0
536,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 1, 0, 1)",0.0
537,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 1, 1, -1)",0.0
538,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 1, 1, 0)",0.0
539,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 0, 1, 1, 1)",0.0
540,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, -1, -1, -1)",0.0
541,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, -1, -1, 0)",0.0
542,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, -1, -1, 1)",0.0
543,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, -1, 0, -1)",0.0
544,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, -1, 0, 0)",-10.0
545,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, -1, 0, 1)",0.0
546,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, -1, 1, -1)",0.0
547,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, -1, 1, 0)",0.0
548,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, -1, 1, 1)",-10.0
549,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 0, -1, -1)",0.0
550,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 0, -1, 0)",0.0
551,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 0, -1, 1)",0.0
552,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 0, 0, -1)",0.0
553,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 0, 0, 0)",0.0
554,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 0, 0, 1)",-10.0
555,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 0, 1, -1)",0.0
556,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 0, 1, 0)",0.0
557,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 0, 1, 1)",0.0
558,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 1, -1, -1)",0.0
559,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 1, -1, 0)",0.0
560,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 1, -1, 1)",0.0
561,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 1, 0, -1)",0.0
562,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 1, 0, 0)",0.0
563,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 1, 0, 1)",0.0
564,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 1, 1, -1)",0.0
565,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 1, 1, 0)",0.0
566,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, -1, 1, 1, 1, 1)",0.0
567,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, -1, -1, -1)",0.0
568,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, -1, -1, 0)",0.0
569,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, -1, -1, 1)",0.0
570,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, -1, 0, -1)",0.0
571,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, -1, 0, 0)",0.0
572,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, -1, 0, 1)",0.0
573,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, -1, 1, -1)",0.0
574,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, -1, 1, 0)",0.0
575,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, -1, 1, 1)",0.0
576,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 0, -1, -1)",0.0
577,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 0, -1, 0)",0.0
578,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 0, -1, 1)",0.0
579,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 0, 0, -1)",-10.0
580,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 0, 0, 0)",0.0
581,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 0, 0, 1)",0.0
582,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 0, 1, -1)",-10.0
583,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 0, 1, 0)",0.0
584,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 0, 1, 1)",0.0
585,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 1, -1, -1)",0.0
586,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 1, -1, 0)",0.0
587,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 1, -1, 1)",0.0
588,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 1, 0, -1)",0.0
589,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 1, 0, 0)",0.0
590,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 1, 0, 1)",0.0
591,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 1, 1, -1)",0.0
592,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 1, 1, 0)",0.0
593,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, -1, 1, 1, 1)",0.0
594,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, -1, -1, -1)",-10.0
595,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, -1, -1, 0)",0.0
596,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, -1, -1, 1)",0.0
597,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, -1, 0, -1)",0.0
598,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, -1, 0, 0)",0.0
599,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, -1, 0, 1)",0.0
600,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, -1, 1, -1)",0.0
601,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, -1, 1, 0)",0.0
602,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, -1, 1, 1)",0.0
603,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 0, -1, -1)",-10.0
604,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 0, -1, 0)",0.0
605,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 0, -1, 1)",0.0
606,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 0, 0, -1)",-10.0
607,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 0, 0, 0)",-10.0
608,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 0, 0, 1)",0.0
609,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 0, 1, -1)",0.0
610,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 0, 1, 0)",0.0
611,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 0, 1, 1)",0.0
612,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 1, -1, -1)",0.0
613,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 1, -1, 0)",0.0
614,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 1, -1, 1)",0.0
615,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 1, 0, -1)",0.0
616,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 1, 0, 0)",0.0
617,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 1, 0, 1)",0.0
618,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 1, 1, -1)",0.0
619,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 1, 1, 0)",0.0
620,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 0, 1, 1, 1)",0.0
621,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, -1, -1, -1)",0.0
622,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, -1, -1, 0)",0.0
623,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, -1, -1, 1)",0.0
624,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, -1, 0, -1)",-10.0
625,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, -1, 0, 0)",-10.0
626,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, -1, 0, 1)",0.0
627,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, -1, 1, -1)",0.0
628,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, -1, 1, 0)",-10.0
629,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, -1, 1, 1)",-10.0
630,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 0, -1, -1)",0.0
631,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 0, -1, 0)",0.0
632,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 0, -1, 1)",0.0
633,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 0, 0, -1)",0.0
634,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 0, 0, 0)",-10.0
635,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 0, 0, 1)",0.0
636,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 0, 1, -1)",0.0
637,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 0, 1, 0)",0.0
638,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 0, 1, 1)",0.0
639,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 1, -1, -1)",0.0
640,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 1, -1, 0)",0.0
641,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 1, -1, 1)",0.0
642,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 1, 0, -1)",0.0
643,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 1, 0, 0)",0.0
644,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 1, 0, 1)",0.0
645,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 1, 1, -1)",0.0
646,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 1, 1, 0)",0.0
647,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 0, 1, 1, 1, 1)",0.0
648,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(1, 1, -1, -1, -1, -1)",0.0
