,policy,mean,std,count,sigma,impurity,num_dim,stdb,clf
301,default,0.920159999999985,7.98797895639492e-05,1000,0.1,-0.84,5,0.2,SVM
302,augment,0.9305199999999916,0.0005879415577038923,1000,0.1,-0.84,5,0.2,SVM
303,average,0.9204399999999852,0.0001319993326643112,1000,0.1,-0.84,5,0.2,SVM
304,ensemble,0.9200399999999848,4.000000000000001e-05,1000,0.1,-0.84,5,0.2,SVM
305,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.3,-0.84,5,0.2,SVM
306,default,0.9177999999999882,0.0006477496272323008,1000,0.3,-0.84,5,0.2,SVM
307,augment,0.9187199999999872,0.0005894990323224591,1000,0.3,-0.84,5,0.2,SVM
308,average,0.9152399999999904,0.0009544912013494157,1000,0.3,-0.84,5,0.2,SVM
309,ensemble,0.919359999999986,0.0003791228483409221,1000,0.3,-0.84,5,0.2,SVM
310,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.5,-0.84,5,0.2,SVM
311,default,0.9028799999999902,0.0012024772561473154,1000,0.5,-0.84,5,0.2,SVM
312,augment,0.9179199999999867,0.000520715608316811,1000,0.5,-0.84,5,0.2,SVM
313,average,0.8859599999999929,0.0015871349650856384,1000,0.5,-0.84,5,0.2,SVM
314,ensemble,0.9163999999999872,0.0005825627686175832,1000,0.5,-0.84,5,0.2,SVM
315,plurality,0.9199999999999848,4.847374480100858e-16,1000,1.0,-0.84,5,0.2,SVM
316,default,0.8822399999999928,0.0018008401998582226,1000,1.0,-0.84,5,0.2,SVM
317,augment,0.9178799999999852,0.00039250434349145816,1000,1.0,-0.84,5,0.2,SVM
318,average,0.8396799999999963,0.002600973406758053,1000,1.0,-0.84,5,0.2,SVM
319,ensemble,0.910799999999988,0.0008034958653319946,1000,1.0,-0.84,5,0.2,SVM
320,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,5,0.2,SVM
321,default,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,5,0.2,SVM
322,augment,1.0,0.0,1000,0.0,-0.76,5,0.2,SVM
323,average,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,5,0.2,SVM
324,ensemble,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,5,0.2,SVM
325,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,5,0.2,SVM
326,default,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,5,0.2,SVM
327,augment,0.9113999999999872,0.0005199137527612699,1000,0.025,-0.76,5,0.2,SVM
328,average,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,5,0.2,SVM
329,ensemble,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,5,0.2,SVM
330,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.05,-0.76,5,0.2,SVM
331,default,0.9182399999999852,0.0002595568719370956,1000,0.05,-0.76,5,0.2,SVM
332,augment,0.92947999999999,0.0006000747367534175,1000,0.05,-0.76,5,0.2,SVM
333,average,0.9194799999999848,0.00014335323557614657,1000,0.05,-0.76,5,0.2,SVM
334,ensemble,0.919159999999985,0.00018145888605226136,1000,0.05,-0.76,5,0.2,SVM
335,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.08,-0.76,5,0.2,SVM
336,default,0.9636400000000016,0.0010271345605155234,1000,0.08,-0.76,5,0.2,SVM
337,augment,0.9848800000000036,0.0006967575410937914,1000,0.08,-0.76,5,0.2,SVM
338,average,0.972040000000004,0.0009146994452141507,1000,0.08,-0.76,5,0.2,SVM
339,ensemble,0.9664400000000036,0.000982798195100242,1000,0.08,-0.76,5,0.2,SVM
340,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.1,-0.76,5,0.2,SVM
341,default,0.8850399999999949,0.0004903456320176997,1000,0.1,-0.76,5,0.2,SVM
342,augment,0.9088799999999944,0.0010891886576401457,1000,0.1,-0.76,5,0.2,SVM
343,average,0.8870799999999949,0.0006064993334220889,1000,0.1,-0.76,5,0.2,SVM
344,ensemble,0.8829599999999955,0.00038495010921752777,1000,0.1,-0.76,5,0.2,SVM
345,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.3,-0.76,5,0.2,SVM
346,default,0.8764399999999967,0.001143955871104757,1000,0.3,-0.76,5,0.2,SVM
347,augment,0.883839999999996,0.000940924938419497,1000,0.3,-0.76,5,0.2,SVM
348,average,0.8785999999999964,0.0014483569096523645,1000,0.3,-0.76,5,0.2,SVM
349,ensemble,0.8825599999999953,0.0008220231883116978,1000,0.3,-0.76,5,0.2,SVM
350,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,5,0.2,SVM
351,default,0.8535599999999969,0.0016128011432062948,1000,0.5,-0.76,5,0.2,SVM
352,augment,0.8757599999999964,0.0008683181308577925,1000,0.5,-0.76,5,0.2,SVM
353,average,0.8343199999999962,0.002166201751922019,1000,0.5,-0.76,5,0.2,SVM
354,ensemble,0.8741999999999962,0.0009720621918915026,1000,0.5,-0.76,5,0.2,SVM
355,plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,5,0.2,SVM
356,default,0.8365199999999969,0.002023062624434158,1000,1.0,-0.76,5,0.2,SVM
357,augment,0.8775599999999965,0.0004954713835247142,1000,1.0,-0.76,5,0.2,SVM
358,average,0.7850399999999966,0.002764025730386418,1000,1.0,-0.76,5,0.2,SVM
359,ensemble,0.8654399999999964,0.0010554242371294718,1000,1.0,-0.76,5,0.2,SVM
360,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,5,0.2,SVM
361,default,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.68,5,0.2,SVM
362,augment,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.68,5,0.2,SVM
363,average,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.68,5,0.2,SVM
364,ensemble,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.68,5,0.2,SVM
365,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.025,-0.68,5,0.2,SVM
366,default,0.8809599999999955,0.0005209124204218464,1000,0.025,-0.68,5,0.2,SVM
367,augment,0.9492400000000036,0.0005724946725954315,1000,0.025,-0.68,5,0.2,SVM
368,average,0.8818399999999954,0.00048667365991108944,1000,0.025,-0.68,5,0.2,SVM
369,ensemble,0.8809199999999955,0.00048102493177068235,1000,0.025,-0.68,5,0.2,SVM
370,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.05,-0.68,5,0.2,SVM
371,default,0.8609600000000016,0.000777484972769814,1000,0.05,-0.68,5,0.2,SVM
372,augment,0.9370799999999986,0.0010425740072342842,1000,0.05,-0.68,5,0.2,SVM
373,average,0.8645999999999999,0.0007971671565458992,1000,0.05,-0.68,5,0.2,SVM
374,ensemble,0.8608000000000015,0.0007589044313587389,1000,0.05,-0.68,5,0.2,SVM
375,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.08,-0.68,5,0.2,SVM
376,default,0.9311999999999973,0.0012500090089765455,1000,0.08,-0.68,5,0.2,SVM
377,augment,0.9706000000000023,0.000976008500266568,1000,0.08,-0.68,5,0.2,SVM
378,average,0.9427599999999984,0.0011482599448299534,1000,0.08,-0.68,5,0.2,SVM
379,ensemble,0.9323599999999967,0.001208259198305677,1000,0.08,-0.68,5,0.2,SVM
380,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.1,-0.68,5,0.2,SVM
381,default,0.8775599999999967,0.0010213175262813671,1000,0.1,-0.68,5,0.2,SVM
382,augment,0.9064399999999944,0.0012270419846248225,1000,0.1,-0.68,5,0.2,SVM
383,average,0.8897599999999956,0.0010316039000539995,1000,0.1,-0.68,5,0.2,SVM
384,ensemble,0.8791599999999968,0.0009807427064507052,1000,0.1,-0.68,5,0.2,SVM
385,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.3,-0.68,5,0.2,SVM
386,default,0.8316399999999989,0.0013778275686053025,1000,0.3,-0.68,5,0.2,SVM
387,augment,0.8404000000000017,0.0010692910657923702,1000,0.3,-0.68,5,0.2,SVM
388,average,0.8268399999999979,0.0017784198540213058,1000,0.3,-0.68,5,0.2,SVM
389,ensemble,0.8405600000000019,0.0009817587535898217,1000,0.3,-0.68,5,0.2,SVM
390,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,5,0.2,SVM
391,default,0.8068399999999992,0.0018136437642777843,1000,0.5,-0.68,5,0.2,SVM
392,augment,0.8348400000000022,0.0008530545715850257,1000,0.5,-0.68,5,0.2,SVM
393,average,0.7803199999999973,0.00233352586078298,1000,0.5,-0.68,5,0.2,SVM
394,ensemble,0.8273999999999999,0.0011624936091830312,1000,0.5,-0.68,5,0.2,SVM
395,plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,5,0.2,SVM
396,default,0.7862799999999989,0.0021968586180698504,1000,1.0,-0.68,5,0.2,SVM
397,augment,0.8352800000000027,0.0006909406624298456,1000,1.0,-0.68,5,0.2,SVM
398,average,0.7309599999999982,0.002763678041363769,1000,1.0,-0.68,5,0.2,SVM
399,ensemble,0.8195999999999987,0.001342848927930183,1000,1.0,-0.68,5,0.2,SVM
400,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.0,-0.6,5,0.2,SVM
401,default,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.6,5,0.2,SVM
402,augment,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.6,5,0.2,SVM
403,average,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.6,5,0.2,SVM
404,ensemble,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.6,5,0.2,SVM
405,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.025,-0.6,5,0.2,SVM
406,default,0.9473200000000004,0.0008128211846884126,1000,0.025,-0.6,5,0.2,SVM
407,augment,0.9989600000000004,0.0002013925494127329,1000,0.025,-0.6,5,0.2,SVM
408,average,0.9498000000000011,0.0008083399120502525,1000,0.025,-0.6,5,0.2,SVM
409,ensemble,0.94764,0.0007979141978101827,1000,0.025,-0.6,5,0.2,SVM
410,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.05,-0.6,5,0.2,SVM
411,default,0.8645999999999997,0.0007189971884207617,1000,0.05,-0.6,5,0.2,SVM
412,augment,0.8862399999999959,0.0011801928890038432,1000,0.05,-0.6,5,0.2,SVM
413,average,0.8677999999999992,0.0006624188997898555,1000,0.05,-0.6,5,0.2,SVM
414,ensemble,0.8657599999999995,0.00066878222888297,1000,0.05,-0.6,5,0.2,SVM
415,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.08,-0.6,5,0.2,SVM
416,default,0.8521199999999979,0.001187988601341328,1000,0.08,-0.6,5,0.2,SVM
417,augment,0.8975999999999952,0.0013726340095320852,1000,0.08,-0.6,5,0.2,SVM
418,average,0.8657599999999972,0.0011907309688759438,1000,0.08,-0.6,5,0.2,SVM
419,ensemble,0.8541199999999975,0.0010874779115955502,1000,0.08,-0.6,5,0.2,SVM
420,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.1,-0.6,5,0.2,SVM
421,default,0.8845599999999967,0.0014120907904240554,1000,0.1,-0.6,5,0.2,SVM
422,augment,0.913399999999996,0.0013977101250236385,1000,0.1,-0.6,5,0.2,SVM
423,average,0.8962399999999966,0.0013519208889909444,1000,0.1,-0.6,5,0.2,SVM
424,ensemble,0.8863199999999964,0.0013375524836979856,1000,0.1,-0.6,5,0.2,SVM
425,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.3,-0.6,5,0.2,SVM
426,default,0.8183199999999959,0.0018865674482341527,1000,0.3,-0.6,5,0.2,SVM
427,augment,0.8327199999999968,0.0017124058905335273,1000,0.3,-0.6,5,0.2,SVM
428,average,0.8244799999999963,0.0021007481388169227,1000,0.3,-0.6,5,0.2,SVM
429,ensemble,0.8298399999999954,0.0016546638064308848,1000,0.3,-0.6,5,0.2,SVM
430,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.5,-0.6,5,0.2,SVM
431,default,0.7569999999999972,0.0021090870651180533,1000,0.5,-0.6,5,0.2,SVM
432,augment,0.7934799999999926,0.0009707893860318207,1000,0.5,-0.6,5,0.2,SVM
433,average,0.7357999999999985,0.002418803549404245,1000,0.5,-0.6,5,0.2,SVM
434,ensemble,0.7842399999999948,0.0012898395582730778,1000,0.5,-0.6,5,0.2,SVM
435,plurality,0.7999999999999887,3.582842007031069e-16,1000,1.0,-0.6,5,0.2,SVM
436,default,0.735959999999998,0.0024753597326057073,1000,1.0,-0.6,5,0.2,SVM
437,augment,0.7926799999999903,0.0008078801088467759,1000,1.0,-0.6,5,0.2,SVM
438,average,0.690839999999999,0.0027898167462178398,1000,1.0,-0.6,5,0.2,SVM
439,ensemble,0.7760399999999937,0.0013887573751548744,1000,1.0,-0.6,5,0.2,SVM
440,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,5,0.2,SVM
441,default,1.0,0.0,1000,0.0,-0.52,5,0.2,SVM
442,augment,1.0,0.0,1000,0.0,-0.52,5,0.2,SVM
443,average,1.0,0.0,1000,0.0,-0.52,5,0.2,SVM
444,ensemble,1.0,0.0,1000,0.0,-0.52,5,0.2,SVM
445,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.025,-0.52,5,0.2,SVM
446,default,0.9236799999999864,0.0003657750557260432,1000,0.025,-0.52,5,0.2,SVM
447,augment,0.9500400000000028,0.000661237956892697,1000,0.025,-0.52,5,0.2,SVM
448,average,0.9232399999999864,0.000345284841285598,1000,0.025,-0.52,5,0.2,SVM
449,ensemble,0.9229999999999864,0.00033333333333332985,1000,0.025,-0.52,5,0.2,SVM
450,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.05,-0.52,5,0.2,SVM
451,default,0.9192799999999952,0.001075098803569908,1000,0.05,-0.52,5,0.2,SVM
452,augment,0.9701600000000024,0.0009550321913351881,1000,0.05,-0.52,5,0.2,SVM
453,average,0.9247999999999954,0.0010675671874405383,1000,0.05,-0.52,5,0.2,SVM
454,ensemble,0.9193999999999956,0.0010472519929495237,1000,0.05,-0.52,5,0.2,SVM
455,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.08,-0.52,5,0.2,SVM
456,default,0.8854799999999948,0.0010829322889000727,1000,0.08,-0.52,5,0.2,SVM
457,augment,0.8998799999999948,0.0012718503069163438,1000,0.08,-0.52,5,0.2,SVM
458,average,0.8920399999999938,0.001045433561414269,1000,0.08,-0.52,5,0.2,SVM
459,ensemble,0.8875599999999944,0.0010228844962617675,1000,0.08,-0.52,5,0.2,SVM
460,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.1,-0.52,5,0.2,SVM
461,default,0.9224799999999952,0.0011488992860862774,1000,0.1,-0.52,5,0.2,SVM
462,augment,0.932079999999998,0.0011944456037427144,1000,0.1,-0.52,5,0.2,SVM
463,average,0.9297599999999964,0.0011194621903376641,1000,0.1,-0.52,5,0.2,SVM
464,ensemble,0.9253199999999958,0.0010718425474137724,1000,0.1,-0.52,5,0.2,SVM
465,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.3,-0.52,5,0.2,SVM
466,default,0.7468399999999977,0.0018654474782995832,1000,0.3,-0.52,5,0.2,SVM
467,augment,0.7619199999999979,0.0016392073086100418,1000,0.3,-0.52,5,0.2,SVM
468,average,0.7526399999999982,0.002189846073546225,1000,0.3,-0.52,5,0.2,SVM
469,ensemble,0.7619999999999973,0.0016234024255973756,1000,0.3,-0.52,5,0.2,SVM
470,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,5,0.2,SVM
471,default,0.7200399999999976,0.002271289756318457,1000,0.5,-0.52,5,0.2,SVM
472,augment,0.7521199999999977,0.001459601327772777,1000,0.5,-0.52,5,0.2,SVM
473,average,0.7066399999999986,0.002576382764293398,1000,0.5,-0.52,5,0.2,SVM
474,ensemble,0.7462399999999981,0.0016996326518254274,1000,0.5,-0.52,5,0.2,SVM
475,plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,5,0.2,SVM
476,default,0.6949199999999988,0.002469553055168552,1000,1.0,-0.52,5,0.2,SVM
477,augment,0.7477199999999962,0.0012404597294311144,1000,1.0,-0.52,5,0.2,SVM
478,average,0.6507199999999991,0.002949607055487528,1000,1.0,-0.52,5,0.2,SVM
479,ensemble,0.7317999999999981,0.0017241033996058678,1000,1.0,-0.52,5,0.2,SVM
480,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,10,0.2,SVM
481,default,0.9600000000000122,3.8638492232688e-16,1000,0.0,0.0,10,0.2,SVM
482,augment,0.9600000000000122,3.8638492232688e-16,1000,0.0,0.0,10,0.2,SVM
483,average,0.9600000000000122,3.8638492232688e-16,1000,0.0,0.0,10,0.2,SVM
484,ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,0.0,10,0.2,SVM
485,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.025,0.0,10,0.2,SVM
486,default,0.9104799999999924,0.0009137858636489213,1000,0.025,0.0,10,0.2,SVM
487,augment,0.9131599999999932,0.0009817220473118495,1000,0.025,0.0,10,0.2,SVM
488,average,0.9117599999999924,0.0009139681273095609,1000,0.025,0.0,10,0.2,SVM
489,ensemble,0.9109199999999932,0.0009260730053355443,1000,0.025,0.0,10,0.2,SVM
490,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.05,0.0,10,0.2,SVM
491,default,0.9639200000000028,0.0009773376022586928,1000,0.05,0.0,10,0.2,SVM
492,augment,0.9721600000000032,0.0009192275993351114,1000,0.05,0.0,10,0.2,SVM
493,average,0.967240000000003,0.0009590110020756275,1000,0.05,0.0,10,0.2,SVM
494,ensemble,0.9666400000000034,0.0009691489305827274,1000,0.05,0.0,10,0.2,SVM
495,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.08,0.0,10,0.2,SVM
496,default,0.902279999999997,0.0015095298209311019,1000,0.08,0.0,10,0.2,SVM
497,augment,0.9182799999999984,0.0013939098193873894,1000,0.08,0.0,10,0.2,SVM
498,average,0.9145199999999972,0.001378357525995875,1000,0.08,0.0,10,0.2,SVM
499,ensemble,0.9107999999999964,0.0014312961289015716,1000,0.08,0.0,10,0.2,SVM
500,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.1,0.0,10,0.2,SVM
501,default,0.8344799999999961,0.0018387252406247441,1000,0.1,0.0,10,0.2,SVM
502,augment,0.8569999999999959,0.0018661410671443094,1000,0.1,0.0,10,0.2,SVM
503,average,0.8547999999999953,0.0017794736655894906,1000,0.1,0.0,10,0.2,SVM
504,ensemble,0.8476399999999971,0.0017944499019060024,1000,0.1,0.0,10,0.2,SVM
505,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.3,0.0,10,0.2,SVM
506,default,0.6625199999999994,0.0029533662102712533,1000,0.3,0.0,10,0.2,SVM
507,augment,0.7007999999999991,0.0025866679050181264,1000,0.3,0.0,10,0.2,SVM
508,average,0.6932800000000001,0.002747651941420394,1000,0.3,0.0,10,0.2,SVM
509,ensemble,0.6908399999999983,0.0027667579130363678,1000,0.3,0.0,10,0.2,SVM
510,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,10,0.2,SVM
511,default,0.5676,0.003107651444016449,1000,0.5,0.0,10,0.2,SVM
512,augment,0.6047599999999994,0.002979499927810009,1000,0.5,0.0,10,0.2,SVM
513,average,0.6011199999999989,0.0030265335791141465,1000,0.5,0.0,10,0.2,SVM
514,ensemble,0.5923599999999982,0.003095417905875069,1000,0.5,0.0,10,0.2,SVM
515,plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,10,0.2,SVM
516,default,0.5170000000000006,0.0033164436975167944,1000,1.0,0.0,10,0.2,SVM
517,augment,0.5369599999999998,0.0032305409446089298,1000,1.0,0.0,10,0.2,SVM
518,average,0.5322400000000012,0.0032266071024209643,1000,1.0,0.0,10,0.2,SVM
519,ensemble,0.5317199999999999,0.0032598877999815345,1000,1.0,0.0,10,0.2,SVM
520,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.84,10,0.2,SVM
521,default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.84,10,0.2,SVM
522,augment,1.0,0.0,1000,0.0,-0.84,10,0.2,SVM
523,average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.84,10,0.2,SVM
524,ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.84,10,0.2,SVM
525,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.025,-0.84,10,0.2,SVM
526,default,0.959800000000012,0.00011989317901521332,1000,0.025,-0.84,10,0.2,SVM
527,augment,0.9994000000000004,0.00015382998298012142,1000,0.025,-0.84,10,0.2,SVM
528,average,0.9600000000000122,5.659684799706782e-05,1000,0.025,-0.84,10,0.2,SVM
529,ensemble,0.9598800000000122,6.921264617387779e-05,1000,0.025,-0.84,10,0.2,SVM
530,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.05,-0.84,10,0.2,SVM
531,default,0.9407599999999964,0.0007715034786814717,1000,0.05,-0.84,10,0.2,SVM
532,augment,0.9978800000000008,0.00028352422468986166,1000,0.05,-0.84,10,0.2,SVM
533,average,0.9441999999999984,0.0007993741295532353,1000,0.05,-0.84,10,0.2,SVM
534,ensemble,0.9390799999999956,0.0007459960523421736,1000,0.05,-0.84,10,0.2,SVM
535,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.08,-0.84,10,0.2,SVM
536,default,0.9298799999999909,0.0005457870312525646,1000,0.08,-0.84,10,0.2,SVM
537,augment,0.9626800000000078,0.0006678799769896227,1000,0.08,-0.84,10,0.2,SVM
538,average,0.933919999999995,0.0006028241841507277,1000,0.08,-0.84,10,0.2,SVM
539,ensemble,0.9284799999999904,0.0005172592745975245,1000,0.08,-0.84,10,0.2,SVM
540,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.1,-0.84,10,0.2,SVM
541,default,0.9381999999999956,0.0007571877794400401,1000,0.1,-0.84,10,0.2,SVM
542,augment,0.9798800000000036,0.0007903228518840892,1000,0.1,-0.84,10,0.2,SVM
543,average,0.9474399999999984,0.0008331509710373852,1000,0.1,-0.84,10,0.2,SVM
544,ensemble,0.9377599999999942,0.0007538904103056015,1000,0.1,-0.84,10,0.2,SVM
545,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.3,-0.84,10,0.2,SVM
546,default,0.9141599999999928,0.0011422780743755856,1000,0.3,-0.84,10,0.2,SVM
547,augment,0.9220399999999936,0.0011035652478472878,1000,0.3,-0.84,10,0.2,SVM
548,average,0.9225199999999956,0.0012171816344043072,1000,0.3,-0.84,10,0.2,SVM
549,ensemble,0.92283999999999,0.0007422164679426656,1000,0.3,-0.84,10,0.2,SVM
550,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.5,-0.84,10,0.2,SVM
551,default,0.8687199999999969,0.0017997779865307872,1000,0.5,-0.84,10,0.2,SVM
552,augment,0.9040399999999902,0.001082612788789441,1000,0.5,-0.84,10,0.2,SVM
553,average,0.8541199999999968,0.0019615486925573028,1000,0.5,-0.84,10,0.2,SVM
554,ensemble,0.9053999999999912,0.000929787343699898,1000,0.5,-0.84,10,0.2,SVM
555,plurality,0.9199999999999848,4.847374480100858e-16,1000,1.0,-0.84,10,0.2,SVM
556,default,0.817879999999997,0.002558525288452653,1000,1.0,-0.84,10,0.2,SVM
557,augment,0.8961999999999902,0.0013541764263912631,1000,1.0,-0.84,10,0.2,SVM
558,average,0.7703599999999993,0.002754097938609928,1000,1.0,-0.84,10,0.2,SVM
559,ensemble,0.8770399999999938,0.0016209459787006732,1000,1.0,-0.84,10,0.2,SVM
560,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,10,0.2,SVM
561,default,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.76,10,0.2,SVM
562,augment,1.0,0.0,1000,0.0,-0.76,10,0.2,SVM
563,average,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.76,10,0.2,SVM
564,ensemble,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.76,10,0.2,SVM
565,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,10,0.2,SVM
566,default,0.960200000000012,8.926347499379578e-05,1000,0.025,-0.76,10,0.2,SVM
567,augment,0.9961600000000012,0.0003728181773913297,1000,0.025,-0.76,10,0.2,SVM
568,average,0.960120000000012,6.921264617387751e-05,1000,0.025,-0.76,10,0.2,SVM
569,ensemble,0.960160000000012,7.987978956394827e-05,1000,0.025,-0.76,10,0.2,SVM
570,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.05,-0.76,10,0.2,SVM
571,default,0.9473600000000032,0.0006354795309325336,1000,0.05,-0.76,10,0.2,SVM
572,augment,0.9817600000000064,0.0006353787107750026,1000,0.05,-0.76,10,0.2,SVM
573,average,0.9520400000000064,0.0005679445051771897,1000,0.05,-0.76,10,0.2,SVM
574,ensemble,0.9478000000000038,0.0006147665719099755,1000,0.05,-0.76,10,0.2,SVM
575,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.08,-0.76,10,0.2,SVM
576,default,0.8927199999999931,0.0006054487328983074,1000,0.08,-0.76,10,0.2,SVM
577,augment,0.9295999999999952,0.0009757007696993904,1000,0.08,-0.76,10,0.2,SVM
578,average,0.8946399999999926,0.0006251889804381279,1000,0.08,-0.76,10,0.2,SVM
