GENE_ID,TB_HIGH1,TB_HIGH2,TB_HIGH3,TB_LOW1,TB_LOW2,TB_LOW3
Rv2468c,53.52887318,37.52718866,22.28464234,53.54568532,81.85714545,45.6828237
Rv2469c,26.23964371,29.70902436,14.60028291,42.83654826,55.04187367,6.526117672
Rv2472,22.04130072,9.381797166,36.88492525,10.70913706,18.34729122,32.63058836
Rv2473,31.48757246,28.1453915,26.12682205,0,25.40394169,13.05223534
Rv2474c,52.47928743,39.09082153,33.04274553,53.54568532,70.5665047,141.9430594
Rv2475c,64.02473066,17.19996147,23.05307828,10.70913706,42.33990282,65.26117672
Rv2477c,182.6279202,262.6903207,186.7299341,71.3942471,282.2660188,213.7303537
Rv2478c,4.198342994,0,3.842179713,0,2.822660188,22.84141185
Rv2483c,125.9502898,51.59988441,103.7388523,55.3305415,152.4236502,83.20800031
Rv2484c,135.3965616,96.94523738,129.0972384,151.7127751,211.6995141,148.469177
Rv2488c,50.38011593,20.32722719,71.46454266,123.1550762,0,26.10447069
Rv2489c,4.198342994,0,15.36871885,7.13942471,5.645320376,0
Rv2491,3.148757246,0,6.915923484,0,0,0
Rv2492,9.446271737,9.381797166,1.536871885,0,0,3.263058836
Rv2499c,37.78508695,25.01812578,32.27430959,42.83654826,60.68719404,3.263058836
Rv2506,28.33881521,25.01812578,13.06341102,0,70.5665047,110.9440004
Rv2507,64.02473066,70.36347875,52.2536441,80.31852798,117.1403978,45.6828237
Rv2509,57.72721617,76.61801019,69.92767078,66.03967856,81.85714545,30.99905894
Rv2510c,20.99171497,12.50906289,18.44246262,24.98798648,103.0270969,58.73505905
Rv2512A,10.49585749,15.63632861,4.610615656,64.25482239,0,0
Rv2513,28.33881521,59.41804872,40.72710496,48.19111679,32.46059216,133.7854123
Rv2514c,0,3.127265722,1.536871885,0,0,0
Rv2515c,45.13218719,39.09082153,23.82151422,0,38.10591254,4.894588254
Rv2516c,97.61147462,39.09082153,110.6547757,32.12741119,132.6650288,130.5223534
Rv2517c,47.23135868,51.59988441,39.19023307,0,23.9926116,75.05035322
Rv2520c,0,12.50906289,0,0,0,0
Rv2522c,17.84295773,73.49074447,44.56928467,49.97597297,122.7857182,45.6828237
Rv2525c,62.97514491,50.03625155,45.33772061,57.11539768,33.87192226,52.20894137
Rv2529,0,4.690898583,1.536871885,0,0,0
Rv2531c,170.0328913,107.8906674,168.2874714,190.979611,179.2389219,163.1529418
Rv2532c,18.89254347,6.254531444,10.7581032,0,52.21921348,0
Rv2533c,66.12390216,51.59988441,45.33772061,39.2668359,46.5738931,52.20894137
Rv2536,50.38011593,32.83629008,62.24331135,0,64.92118432,44.05129428
Rv2541,0,17.19996147,6.915923484,7.13942471,14.11330094,0
Rv2542,22.04130072,0,22.28464234,0,8.467980564,14.68376476
Rv2548A,57.72721617,32.83629008,74.53828643,117.8005077,11.29064075,86.47105915
Rv2551c,7.34710024,12.50906289,12.29497508,0,42.33990282,0
Rv2553c,198.3717065,209.5268034,311.2165568,169.5613369,190.5295627,228.4141185
Rv2556c,197.3221207,256.4357892,197.4880373,105.3065145,156.6576404,153.3637653
Rv2557,116.5040181,103.1997688,128.3288024,141.003638,148.1896599,104.4178827
Rv2558,222.5121787,329.9265337,175.2033949,158.8521998,184.8842423,70.15576497
Rv2559c,44.08260144,53.16351728,57.6326957,69.60939092,76.21182508,50.57741196
Rv2560,1.049585749,0,9.989667254,0,8.467980564,1.631529418
Rv2562,3.148757246,0,3.842179713,10.70913706,2.822660188,6.526117672
Rv2563,15.74378623,34.39992294,26.12682205,66.03967856,36.69458244,21.20988243
Rv2565,58.77680192,29.70902436,43.80084873,5.354568532,47.9852232,58.73505905
Rv2566,56.67763042,101.636136,64.54861918,176.7007616,143.9556696,61.99811788
Rv2567,102.8594034,126.6542617,112.9600836,94.5973774,167.9482812,107.6809416
Rv2568c,11.54544323,37.52718866,0,0,0,0
Rv2569c,25.19005797,14.07269575,4.610615656,1.784856177,19.75862132,0
Rv2570,8.396685988,7.818164305,5.379051598,28.55769884,18.34729122,9.789176508
Rv2571c,11.54544323,17.19996147,5.379051598,0,5.645320376,37.52517661
Rv2573,1.049585749,9.381797166,3.07374377,0,0,0
Rv2574,36.7355012,31.27265722,25.35838611,35.69712355,69.15517461,68.52423555
Rv2575,27.28922946,25.01812578,37.65336119,0,28.22660188,17.9468236
Rv2576c,238.2559649,212.6540691,236.6782703,101.7368021,200.4088733,225.1510597
Rv2577,19.94212922,4.690898583,9.989667254,39.2668359,49.39655329,0
Rv2578c,18.89254347,50.03625155,29.96900176,55.3305415,31.04926207,6.526117672
Rv2579,43.03301569,42.21808725,29.96900176,17.84856177,38.10591254,42.41976487
Rv2581c,54.57845892,53.16351728,59.16956758,162.4219121,57.86453385,79.94494148
Rv2585c,235.1072077,417.4899739,226.6886031,458.7080376,193.3522229,393.1985897
Rv2597,17.84295773,15.63632861,26.12682205,0,15.52463103,63.6296473
Rv2598,1.049585749,0,3.07374377,0,0,11.42070593
Rv2599,4.198342994,0,6.147487541,0,16.93596113,0
Rv2600,6.297514491,3.127265722,9.221231311,0,0,0
Rv2603c,44.08260144,57.85441586,43.80084873,82.10338416,55.04187367,60.36658846
Rv2609c,70.32224515,67.23621302,48.41146439,67.82453474,57.86453385,86.47105915
Rv2611c,41.98342994,14.07269575,39.19023307,0,29.63793197,34.26211778
Rv2616,16.79337198,46.90898583,6.147487541,0,38.10591254,0
Rv2617c,80.81810264,98.50887025,92.21231311,158.8521998,70.5665047,292.0437658
Rv2618,8.396685988,10.94543003,23.05307828,0,0,0
Rv2619c,203.6196352,156.3632861,191.3405497,53.54568532,81.85714545,120.7331769
Rv2620c,608.7597342,526.9442742,647.0230637,201.688748,248.3940965,239.8348244
Rv2621c,2742.567561,2751.993835,2536.607047,1169.080796,832.6847555,993.6014155
Rv2622,156.3882765,187.6359433,158.2978042,83.88824034,57.86453385,58.73505905
Rv2623,8138.487894,6052.822805,6376.481452,4678.108041,2366.800568,2690.39201
Rv2624c,479.6606871,354.9446595,430.3241279,258.8041457,129.8423686,120.7331769
Rv2625c,2138.00617,1608.978214,1797.37167,1574.243148,786.1108624,779.8710618
Rv2627c,3456.28587,1777.850563,2274.57039,1095.901693,913.1305708,978.9176508
Rv2628,585.6688477,392.4718481,362.7017649,506.8991544,117.1403978,123.9962358
Rv2629,3244.269549,1791.923259,2791.72778,1725.955924,1247.615803,1659.265418
Rv2630,494.3548876,272.0721178,435.7031795,217.7524536,173.5936016,101.1548239
Rv2631,687.4786653,376.8355195,734.6247611,271.298139,248.3940965,448.6705899
Rv2632c,14.69420048,17.19996147,8.452795369,0,0,9.789176508
Rv2633c,49.33053018,37.52718866,9.989667254,0,0,27.7360001
Rv2636,1.049585749,0,5.379051598,0,2.822660188,0
Rv2637,13.64461473,43.78172011,23.82151422,0,8.467980564,0
Rv2638,6.297514491,3.127265722,10.7581032,17.84856177,8.467980564,13.05223534
Rv2639c,213.065907,315.8538379,229.7623468,157.0673436,117.1403978,290.4122364
Rv2640c,661.2390216,709.8893189,750.7619159,521.1780038,530.6601153,588.9821199
Rv2642,122.8015326,154.7996532,167.5190355,273.0829951,119.963058,378.514825
Rv2643A,14.69420048,40.65445439,13.06341102,17.84856177,15.52463103,26.10447069
Rv2644c,0,0,1.536871885,0,0,0
Rv2645,8.396685988,10.94543003,27.66369393,57.11539768,56.45320376,0
Rv2646,19.94212922,6.254531444,29.20056582,24.98798648,0,16.31529418
Rv2647,11.54544323,3.127265722,3.842179713,57.11539768,1.411330094,0
Rv2650c,86.06603138,103.1997688,125.2550586,80.31852798,183.4729122,169.6790595
Rv2651c,96.56188887,162.6178175,103.7388523,107.0913706,69.15517461,52.20894137
Rv2652c,2.099171497,0,4.610615656,0,0,0
Rv2655c,6.297514491,0,11.52653914,0,0,0
Rv2656c,7.34710024,9.381797166,5.379051598,39.2668359,16.93596113,0
Rv2657c,58.77680192,137.5996918,69.92767078,182.0553301,32.46059216,48.94588254
Rv2658c,0,0,0,14.27884942,22.5812815,19.57835302
Rv2659c,14.69420048,6.254531444,7.684359426,0,26.81527179,14.68376476
Rv2660c,0,0,3.07374377,0,0,0
Rv2661c,6.297514491,6.254531444,16.1371548,0,0,0
Rv2662,4.198342994,0,3.842179713,17.84856177,0,42.41976487
Rv2663,4.198342994,25.01812578,2.305307828,10.70913706,21.16995141,9.789176508
Rv2664,11.54544323,6.254531444,13.83184697,0,21.16995141,0
Rv2668,10.49585749,3.127265722,4.610615656,0,8.467980564,32.63058836
Rv2669,0,0,0,0,0,0
Rv2670c,0,3.127265722,11.52653914,10.70913706,0,0
Rv2672,108.1073321,132.9087932,128.3288024,153.4976313,45.16256301,84.83952973
Rv2675c,96.56188887,62.54531444,109.8863398,114.2307954,59.27586395,61.99811788
Rv2676c,86.06603138,39.09082153,79.14890209,32.12741119,9.879310658,71.78729439
Rv2680,31.48757246,60.98168158,60.70643947,26.77284266,66.33251442,168.04753
Rv2681,55.62804467,92.2543388,50.71677221,67.82453474,87.50246583,81.5764709
Rv2683,35.68591545,79.74527591,33.04274553,0,56.45320376,3.263058836
Rv2686c,15.74378623,3.127265722,11.52653914,0,38.10591254,16.31529418
Rv2687c,9.446271737,0,24.58995016,0,9.879310658,0
Rv2688c,61.92555916,34.39992294,49.17990033,3.569712355,53.63054357,0
Rv2689c,23.09088647,10.94543003,31.50587365,30.34255502,60.68719404,19.57835302
Rv2690c,56.67763042,51.59988441,49.17990033,17.84856177,74.80049498,39.15670603
Rv2693c,160.5866195,153.2360204,233.6045266,108.8762268,119.963058,168.04753
Rv2694c,264.4956086,289.2720793,309.6796849,253.4495772,69.15517461,110.9440004
Rv2695,18.89254347,32.83629008,10.7581032,48.19111679,0,0
Rv2696c,209.9171497,151.6723875,238.2151422,89.24280887,125.6083784,120.7331769
Rv2698,2.099171497,15.63632861,11.52653914,0,14.11330094,6.526117672
Rv2699c,76.61975964,53.16351728,80.68577398,0,56.45320376,22.84141185
Rv2700,88.16520288,31.27265722,36.1164893,176.7007616,29.63793197,26.10447069
Rv2704,50.38011593,43.78172011,50.71677221,55.3305415,128.4310386,34.26211778
Rv2705c,51.42970168,92.2543388,21.51620639,32.12741119,0,17.9468236
Rv2707,680.1315651,547.2715014,646.2546277,499.7597297,426.2216884,398.093178
Rv2708c,48.28094443,23.45449292,41.4955409,28.55769884,28.22660188,26.10447069
Rv2709,153.2395193,175.1268804,178.2771387,219.5373098,239.926116,174.5736477
Rv2712c,35.68591545,32.83629008,37.65336119,0,115.7290677,32.63058836
Rv2714,69.2726594,42.21808725,72.23297861,10.70913706,76.21182508,84.83952973
Rv2715,283.3881521,273.6357507,315.8271724,328.4135366,314.726611,239.8348244
Rv2717c,17.84295773,7.818164305,11.52653914,35.69712355,26.81527179,9.789176508
Rv2719c,129.0990471,293.9629779,175.9718309,148.1430627,101.6157668,207.2042361
Rv2721c,159.5370338,156.3632861,139.0869056,116.0156515,167.9482812,39.15670603
Rv2722,2.099171497,0,6.147487541,0,0,45.6828237
Rv2723,38.8346727,48.47261869,53.79051598,0,70.5665047,75.05035322
Rv2728c,41.98342994,46.90898583,33.04274553,0,0,35.89364719
Rv2729c,204.669221,143.8542232,165.2137277,173.1310492,238.5147859,81.5764709
Rv2730,1.049585749,0,0,0,0,0
Rv2731,76.61975964,60.98168158,50.71677221,98.16708976,63.50985423,52.20894137
Rv2732c,43.03301569,60.98168158,50.71677221,46.40626061,104.438427,58.73505905
Rv2734,36.7355012,143.8542232,34.57961742,171.346193,28.22660188,3.263058836
Rv2735c,70.32224515,32.83629008,44.56928467,92.81252123,23.9926116,16.31529418
Rv2738c,2.099171497,0,9.989667254,19.63341795,43.75123291,0
Rv2739c,22.04130072,3.127265722,11.52653914,46.40626061,49.39655329,22.84141185
Rv2740,33.58674395,10.94543003,36.1164893,48.19111679,21.16995141,17.9468236
Rv2742c,90.26437438,35.9635558,88.3701334,80.31852798,50.80788338,68.52423555
Rv2743c,265.5451944,290.8357122,343.4908664,294.5012693,232.8694655,143.5745888
Rv2744c,900.5445723,1000.725031,992.0508019,690.7393407,755.0616003,706.452238
Rv2749,17.84295773,29.70902436,10.7581032,14.27884942,11.29064075,0
Rv2750,43.03301569,34.39992294,26.89525799,10.70913706,19.75862132,9.789176508
Rv2751,46.18177294,25.01812578,30.7374377,21.41827413,33.87192226,29.36752952
Rv2752c,83.96685988,123.526996,131.4025462,121.3702201,172.1822715,156.6268241
Rv2762c,4.198342994,10.94543003,3.07374377,99.95194594,0,9.789176508
Rv2765,11.54544323,0,7.684359426,0,25.40394169,0
Rv2766c,40.93384419,12.50906289,26.12682205,0,23.9926116,22.84141185
Rv2767c,0,0,7.684359426,0,0,0
Rv2771c,2.099171497,9.381797166,6.915923484,28.55769884,0,9.789176508
Rv2772c,26.23964371,28.1453915,23.82151422,74.96395945,19.75862132,3.263058836
Rv2774c,4.198342994,6.254531444,0.768435943,0,0,0
Rv2775,3.148757246,9.381797166,15.36871885,130.294501,25.40394169,0
Rv2776c,93.41313162,53.16351728,89.13856934,57.11539768,71.97783479,50.57741196
Rv2777c,180.5287488,182.9450447,192.8774216,164.2067683,110.0837473,114.2070593
Rv2778c,25.19005797,45.34535297,61.47487541,107.0913706,42.33990282,35.89364719
Rv2779c,4.198342994,15.63632861,1.536871885,0,0,0
Rv2781c,100.7602319,121.9633632,77.6120302,89.24280887,60.68719404,104.4178827
Rv2787,12.59502898,10.94543003,19.21089857,41.05169208,0,9.789176508
Rv2788,40.93384419,84.4361745,98.35980066,174.9159054,69.15517461,66.89270613
Rv2791c,1978.469136,3105.374862,1938.763883,2281.046195,1309.714327,1515.690829
Rv2792c,323.2724106,414.3627082,336.5749429,453.3534691,191.9408928,321.4112953
Rv2795c,56.67763042,65.67258016,66.85392701,137.4339257,128.4310386,143.5745888
Rv2797c,10.49585749,14.07269575,16.90559074,0,18.34729122,34.26211778
Rv2798c,8.396685988,9.381797166,8.452795369,16.0637056,12.70197085,8.15764709
Rv2799,33.58674395,20.32722719,36.88492525,0,55.04187367,52.20894137
Rv2800,78.71893114,151.6723875,70.69610672,48.19111679,62.09852414,79.94494148
Rv2802c,41.98342994,53.16351728,31.50587365,30.34255502,66.33251442,45.6828237
Rv2803,0,3.127265722,3.07374377,0,0,0
Rv2805,7.34710024,0,0,0,2.822660188,6.526117672
Rv2806,0,0,0,0,0,0
Rv2807,0,0,0,0,0,0
Rv2808,5.247928743,0,1.536871885,0,14.11330094,0
Rv2809,24.14047222,28.1453915,10.7581032,0,47.9852232,0
Rv2811,4.198342994,15.63632861,7.684359426,0,0,6.526117672
Rv2812,3.148757246,9.381797166,5.379051598,0,8.467980564,0
Rv2813,0,0,4.610615656,0,0,0
Rv2825c,47.23135868,37.52718866,37.65336119,1.784856177,35.28325235,13.05223534
Rv2826c,48.28094443,39.09082153,59.93800352,160.637056,46.5738931,6.526117672
Rv2827c,87.11561713,76.61801019,86.83326152,94.5973774,50.80788338,32.63058836
Rv2828A,15.74378623,42.21808725,26.12682205,0,5.645320376,0
Rv2828c,7.34710024,4.690898583,12.29497508,0,32.46059216,0
Rv2837c,410.3880277,343.9992294,378.8389197,494.4051611,393.7610962,354.0418837
Rv2840c,140.6444903,114.1451989,112.9600836,315.9195434,70.5665047,148.469177
Rv2843,41.98342994,40.65445439,36.88492525,0,7.05665047,48.94588254
Rv2844,25.19005797,18.76359433,14.60028291,0,2.822660188,42.41976487
Rv2847c,107.0577464,139.1633246,100.6651085,74.96395945,88.91379592,125.6277652
Rv2850c,120.7023611,134.472426,132.9394181,53.54568532,105.849757,194.1520007
Rv2851c,98.66106036,111.0179331,112.1916476,42.83654826,156.6576404,104.4178827
Rv2854,4.198342994,12.50906289,6.147487541,16.0637056,22.5812815,0
Rv2857c,36.7355012,26.58175864,42.26397684,64.25482239,39.51724263,16.31529418
Rv2858c,61.92555916,79.74527591,65.31705512,132.0793571,57.86453385,79.94494148
Rv2859c,26.23964371,17.19996147,16.90559074,21.41827413,52.21921348,30.99905894
Rv2862c,14.69420048,18.76359433,16.90559074,53.54568532,2.822660188,9.789176508
Rv2864c,3.148757246,1.563632861,20.74777045,19.63341795,0,47.31435312
Rv2867c,489.1069588,500.3625155,487.1883876,260.5890019,272.3867081,523.7209432
Rv2873A,8.396685988,21.89086005,6.147487541,0,33.87192226,3.263058836
Rv2876,92.36354587,125.0906289,96.82292877,105.3065145,261.0960674,342.6211778
Rv2877c,62.97514491,68.79984589,62.24331135,32.12741119,86.09113573,29.36752952
Rv2879c,273.9418804,283.0175478,326.5852756,221.322166,275.2093683,311.6221188
Rv2881c,107.0577464,121.9633632,112.1916476,48.19111679,173.5936016,97.89176508
Rv2884,19.94212922,29.70902436,23.05307828,24.98798648,0,44.05129428
Rv2885c,221.4625929,195.4541076,179.0455746,62.46996621,175.0049317,228.4141185
Rv2886c,48.28094443,15.63632861,59.93800352,128.5096448,87.50246583,29.36752952
Rv2887,48.28094443,60.98168158,50.71677221,41.05169208,76.21182508,96.26023566
Rv2891,2.099171497,15.63632861,1.536871885,0,0,0
Rv2893,7.34710024,4.690898583,9.989667254,0,8.467980564,0
Rv2897c,7.34710024,21.89086005,26.12682205,0,35.28325235,21.20988243
Rv2898c,6.297514491,6.254531444,8.452795369,55.3305415,0,0
Rv2901c,71.3718309,89.12707308,95.28605688,89.24280887,149.60099,65.26117672
Rv2908c,9.446271737,23.45449292,7.684359426,0,2.822660188,42.41976487
Rv2910c,22.04130072,26.58175864,22.28464234,57.11539768,0,0
Rv2912c,27.28922946,34.39992294,26.89525799,46.40626061,28.22660188,0
Rv2913c,64.02473066,67.23621302,79.14890209,89.24280887,173.5936016,102.7863533
Rv2915c,50.38011593,78.18164305,29.96900176,64.25482239,11.29064075,81.5764709
Rv2917,13.64461473,28.1453915,16.90559074,0,11.29064075,39.15670603
Rv2923c,14.69420048,18.76359433,12.29497508,0,16.93596113,65.26117672
Rv2926c,210.9667355,290.8357122,234.3729625,371.2500849,151.0123201,256.1501186
Rv2927c,70.32224515,68.79984589,87.60169746,135.6490695,97.38177649,110.9440004
Rv2929,9.446271737,1.563632861,3.842179713,0,0,0
Rv2943,23.09088647,28.1453915,21.51620639,46.40626061,35.28325235,71.78729439
Rv2949c,473.3631726,325.2356351,667.0023982,187.4098986,414.9310476,535.1416491
Rv2951c,119.6527753,143.8542232,116.8022633,148.1430627,112.9064075,45.6828237
Rv2952,71.3718309,25.01812578,48.41146439,64.25482239,47.9852232,21.20988243
Rv2953,91.31396012,117.2724646,116.0338273,89.24280887,134.0763589,137.0484711
Rv2954c,49.33053018,106.3270346,127.5603665,89.24280887,80.44581536,76.68188264
Rv2955c,20.99171497,26.58175864,34.57961742,83.88824034,56.45320376,14.68376476
Rv2956,59.82638767,123.526996,73.76985049,3.569712355,38.10591254,8.15764709
Rv2957,25.19005797,37.52718866,34.57961742,0,131.2536987,190.8889419
Rv2958c,31.48757246,40.65445439,26.89525799,0,11.29064075,40.78823545
Rv2959c,16.79337198,3.127265722,22.28464234,0,0,35.89364719
Rv2960c,0,1.563632861,0,0,11.29064075,0
Rv2961,0,0,0,0,0,0
Rv2962c,15.74378623,42.21808725,32.27430959,76.74881563,28.22660188,47.31435312
Rv2963,22.04130072,32.83629008,15.36871885,28.55769884,11.29064075,6.526117672
Rv2964B,4.198342994,0,0,0,16.93596113,0
Rv2966c,2.099171497,6.254531444,19.21089857,0,0,3.263058836
Rv2968c,8.396685988,25.01812578,26.89525799,26.77284266,60.68719404,22.84141185
Rv2969c,89.21478863,59.41804872,81.45420992,178.4856177,76.21182508,179.468236
Rv2970A,20.99171497,28.1453915,10.7581032,0,14.11330094,19.57835302
Rv2971,151.1403478,85.99980736,117.5706992,35.69712355,143.9556696,132.1538829
Rv2972c,15.74378623,9.381797166,9.221231311,0,11.29064075,0
Rv2975A,2.099171497,0,0,0,0,0
Rv2975c,12.59502898,17.19996147,23.82151422,0,14.11330094,11.42070593
Rv2978c,496.4540591,487.8534526,499.4833627,299.8558378,231.4581354,293.6752952
Rv2979c,231.9584504,240.7994606,247.4363735,128.5096448,172.1822715,109.312471
Rv2980,6.297514491,4.690898583,2.305307828,0,0,21.20988243
Rv2983,16.79337198,32.83629008,17.67402668,14.27884942,47.9852232,0
Rv2989,170.0328913,267.3812192,190.5721138,42.83654826,84.67980564,163.1529418
Rv2990c,177.3799915,121.9633632,202.8670889,98.16708976,263.9187276,412.7769427
Rv2991,30.43798671,26.58175864,24.58995016,21.41827413,25.40394169,0
Rv2993c,32.53715821,25.01812578,39.95866902,57.11539768,21.16995141,151.7322359
Rv2994,50.38011593,79.74527591,66.08549107,0,47.9852232,83.20800031
Rv2997,6.297514491,20.32722719,13.83184697,60.68511003,16.93596113,16.31529418
Rv2998,0,0,3.842179713,0,2.822660188,0
Rv3000,9.446271737,6.254531444,4.610615656,0,0,19.57835302
Rv3004,6.297514491,18.76359433,8.452795369,0,2.822660188,0
Rv3005c,98.66106036,103.1997688,82.22264586,180.2704739,139.7216793,106.0494122
Rv3007c,22.04130072,53.16351728,13.83184697,0,7.05665047,0
Rv3008,46.18177294,14.07269575,36.88492525,57.11539768,64.92118432,34.26211778
Rv3013,5.247928743,0,8.452795369,62.46996621,19.75862132,0
Rv3015c,37.78508695,21.89086005,23.05307828,16.0637056,8.467980564,1.631529418
Rv3026c,93.41313162,54.72715014,32.27430959,0,22.5812815,55.47200021
Rv3027c,52.47928743,15.63632861,33.81118148,67.82453474,42.33990282,0
Rv3030,19.94212922,32.83629008,16.90559074,24.98798648,5.645320376,3.263058836
Rv3031,16.79337198,53.16351728,27.66369393,83.88824034,67.74384451,78.31341206
Rv3032,27.28922946,23.45449292,20.74777045,3.569712355,2.822660188,0
Rv3032A,2.099171497,0,2.305307828,0,0,0
Rv3033,9.446271737,0,5.379051598,0,2.822660188,8.15764709
Rv3034c,94.46271737,137.5996918,72.23297861,49.97597297,12.70197085,97.89176508
Rv3035,17.84295773,56.290783,20.74777045,0,23.9926116,0
Rv3036c,23.09088647,34.39992294,41.4955409,14.27884942,95.97044639,27.7360001
Rv3037c,30.43798671,167.3087161,86.83326152,153.4976313,86.09113573,94.62870624
Rv3038c,137.4957331,117.2724646,172.1296511,39.2668359,117.1403978,61.99811788
Rv3040c,30.43798671,3.127265722,5.379051598,0,55.04187367,48.94588254
Rv3041c,22.04130072,20.32722719,30.7374377,0,14.11330094,0
Rv3046c,65.07431641,75.05437733,34.57961742,19.63341795,29.63793197,0
Rv3047c,22.04130072,0,8.452795369,0,2.822660188,40.78823545
Rv3049c,280.2393949,312.7265722,342.7224304,203.4736042,292.1453295,298.5698835
Rv3050c,285.4873236,348.690128,355.0174055,292.7164131,361.3005041,256.1501186
Rv3054c,200.470878,98.50887025,190.5721138,174.9159054,151.0123201,115.8385887
Rv3055,11.54544323,6.254531444,11.52653914,1.784856177,32.46059216,0
Rv3057c,43.03301569,54.72715014,39.19023307,49.97597297,25.40394169,14.68376476
Rv3058c,51.42970168,20.32722719,29.96900176,24.98798648,22.5812815,57.10352963
Rv3060c,292.8344238,315.8538379,288.1634785,214.1827413,285.088679,285.5176481
Rv3064c,30.43798671,1.563632861,17.67402668,24.98798648,19.75862132,0
Rv3066,28.33881521,14.07269575,8.452795369,0,8.467980564,16.31529418
Rv3067,2.099171497,17.19996147,0,0,0,37.52517661
Rv3071,18.89254347,17.19996147,30.7374377,0,2.822660188,14.68376476
Rv3072c,16.79337198,3.127265722,3.842179713,23.20313031,18.34729122,3.263058836
Rv3073c,15.74378623,12.50906289,9.989667254,0,0,0
Rv3074,449.2227004,753.671039,465.6721812,426.5806264,244.1601063,275.7284716
Rv3075c,88.16520288,128.2178946,126.0234946,158.8521998,127.0197085,228.4141185
Rv3076,30.43798671,34.39992294,13.83184697,124.9399324,25.40394169,4.894588254
Rv3077,13.64461473,60.98168158,36.1164893,0,32.46059216,65.26117672
Rv3079c,5.247928743,6.254531444,5.379051598,0,0,65.26117672
Rv3081,22.04130072,18.76359433,39.95866902,42.83654826,28.22660188,16.31529418
Rv3083,2220.923444,1873.232168,3621.638598,812.1095607,1520.002511,1675.580712
Rv3085,129.0990471,206.3995377,381.9126635,60.68511003,146.7783298,97.89176508
Rv3087,62.97514491,71.92711161,101.4335444,0,71.97783479,66.89270613
Rv3090,5.247928743,0,2.305307828,0,12.70197085,0
Rv3091,108.1073321,125.0906289,78.38046615,53.54568532,84.67980564,166.4160006
Rv3092c,126.9998756,178.2541462,110.6547757,98.16708976,87.50246583,135.4169417
Rv3094c,28.33881521,56.290783,33.04274553,8.924280887,50.80788338,37.52517661
Rv3095,52.47928743,53.16351728,81.45420992,66.03967856,95.97044639,52.20894137
Rv3096,38.8346727,28.1453915,37.65336119,14.27884942,11.29064075,35.89364719
Rv3098A,30.43798671,39.09082153,40.72710496,0,107.2610871,0
Rv3098B,45.13218719,15.63632861,45.33772061,1.784856177,36.69458244,19.57835302
Rv3098c,9.446271737,21.89086005,10.7581032,0,0,3.263058836
Rv3099c,47.23135868,76.61801019,53.79051598,42.83654826,50.80788338,145.2061182
Rv3103c,10.49585749,29.70902436,13.06341102,21.41827413,0,0
Rv3113,0,0,2.305307828,3.569712355,0,9.789176508
Rv3120,18.89254347,34.39992294,29.96900176,78.53367181,32.46059216,0
Rv3122,46.18177294,62.54531444,56.86425975,33.91226737,110.0837473,45.6828237
Rv3123,17.84295773,42.21808725,25.35838611,0,53.63054357,22.84141185
Rv3126c,17.84295773,14.07269575,19.97933451,28.55769884,5.645320376,3.263058836
Rv3127,2397.25385,1307.197072,1692.864382,869.2249584,788.9335225,685.2423555
Rv3129,8.396685988,0,1.536871885,0,0,13.05223534
Rv3131,8242.396883,4914.498082,5631.098588,3650.030883,2431.721752,2202.564714
Rv3134c,2892.658323,2368.903784,2624.97718,1417.175805,1141.766046,1102.913887
Rv3136A,4.198342994,0,3.07374377,0,0,32.63058836
Rv3137,89.21478863,78.18164305,76.07515832,180.2704739,169.3596113,225.1510597
Rv3142c,70.32224515,67.23621302,67.62236295,48.19111679,70.5665047,44.05129428
Rv3143,0,0,8.452795369,0,0,19.57835302
Rv3160c,39.88425845,29.70902436,46.10615656,67.82453474,94.5591163,68.52423555
Rv3161c,188.9254347,115.7088317,213.625192,199.9038919,340.1305527,199.046589
Rv3162c,8.396685988,18.76359433,9.221231311,0,25.40394169,0
Rv3163c,49.33053018,21.89086005,38.42179713,64.25482239,77.62315517,63.6296473
Rv3165c,3.148757246,4.690898583,7.684359426,0,14.11330094,0
Rv3166c,18.89254347,15.63632861,16.90559074,23.20313031,11.29064075,8.15764709
Rv3167c,11.54544323,12.50906289,3.07374377,46.40626061,19.75862132,0
Rv3168,6.297514491,21.89086005,7.684359426,85.67309652,28.22660188,0
Rv3169,23.09088647,14.07269575,15.36871885,130.294501,42.33990282,11.42070593
Rv3172c,38.8346727,54.72715014,50.71677221,83.88824034,73.38916489,65.26117672
Rv3173c,323.2724106,484.7261869,433.3978716,589.0025385,265.3300577,518.8263549
Rv3174,15.74378623,18.76359433,26.12682205,1.784856177,50.80788338,35.89364719
Rv3175,14.69420048,6.254531444,16.90559074,0,26.81527179,0
Rv3177,10.49585749,10.94543003,26.89525799,16.0637056,73.38916489,97.89176508
Rv3178,7.34710024,0,2.305307828,0,0,0
Rv3179,10.49585749,21.89086005,9.221231311,0,4.233990282,44.05129428
Rv3180c,0,1.563632861,3.07374377,0,0,22.84141185
Rv3181c,18.89254347,9.381797166,25.35838611,0,9.879310658,9.789176508
Rv3182,27.28922946,109.4543003,34.57961742,0,45.16256301,68.52423555
Rv3183,8.396685988,6.254531444,6.147487541,0,0,0
Rv3188,13.64461473,17.19996147,20.74777045,3.569712355,5.645320376,16.31529418
Rv3189,17.84295773,9.381797166,13.83184697,32.12741119,55.04187367,0
