ID_REF,t0h.rep1,t0h.rep2,t0h.rep3,d1.rep1,d1.rep2,d1.rep3,d2.rep1,d2.rep2,d2.rep3,d3.rep1,d3.rep2,d3.rep3,d5.rep1,d5.rep2,d5.rep3,d7.rep1,d7.rep2,d7.rep3,d8.rep1,d8.rep2,d8.rep3
Rv3294c,7.013334883,6.940679003,7.141714311,8.253290099,7.404422876,7.493038682,7.58661063,6.923029924,7.820793013,7.910563451,7.229913286,7.773734571,8.231623263,7.463949272,7.97449418,7.605508837,8.027174533,8.045067333,7.145181419,7.37171368,7.530023485
Rv3295,12.87164559,12.56139634,12.65924746,11.93352208,12.0301784,11.76861626,11.65804785,12.26235976,11.45565568,11.14663253,11.51671789,11.18735049,12.13082317,10.90925209,10.10484535,10.03112694,9.906901958,9.919240345,11.78253375,10.79300241,11.02080743
Rv3296,10.42232158,9.928327982,10.29263316,11.01213539,11.3684129,11.97985051,8.558374359,8.44252375,9.827626781,8.429482182,9.286692187,8.995212367,8.528526905,8.279670476,8.17798955,7.999602055,8.488096393,8.10851725,7.629065111,7.388488202,7.220382601
Rv3297,10.41828603,9.867689288,10.11835244,10.24423598,10.73668185,10.86532392,8.172223239,9.154977931,8.841937586,7.837616108,8.276803757,8.391352512,8.035539481,8.085695289,7.60613886,7.91290776,7.9807326,7.058381833,7.971854332,8.002567104,7.816253163
Rv3298c,11.8050482,11.29304109,11.97990776,10.07853227,11.02701866,11.55725559,10.25572837,9.488788831,10.31355645,9.536101199,10.29053274,10.00056852,9.070955441,9.757886264,10.29935819,8.952309214,10.31643208,9.250854384,11.30492136,10.42211557,11.06597076
Rv3299c,11.70906721,11.00995526,11.41168473,9.92233414,10.91582354,10.05315706,8.698716117,8.649971272,8.992886915,8.754340064,9.757810796,8.612275808,9.342955265,8.856141569,9.177969921,9.114965967,8.726434587,9.687267153,11.25509383,10.23539038,10.12999005
Rv3300c,10.11243554,9.378534669,9.715041872,8.002040921,8.974633809,8.95289633,7.480552436,7.053325157,8.162503695,8.163963141,7.898312664,8.437918915,8.515198671,7.303464046,7.504500678,6.926548077,8.272666079,6.805782584,9.582409801,8.422513237,9.008267363
Rv3301c,12.13769195,11.87531627,11.83005619,11.24425841,11.74818299,10.93537066,10.7823981,10.4973516,10.70618192,11.61333697,11.66179701,11.66798231,11.56391122,11.479295,10.99024722,11.70705474,11.50784754,11.709956,12.33679122,12.56907014,12.56525287
Rv3302c,10.89733265,10.72277173,10.90842213,10.25775682,10.5544874,9.90571989,9.320109191,9.39454468,8.92861291,9.686645402,9.585231477,9.437713186,10.05308929,9.59480244,10.09854375,8.816895231,9.505509524,9.892219987,11.30336527,10.65737755,11.2604872
Rv3303c,10.5263678,9.955667221,10.26611965,10.2348061,10.17608285,10.75215931,8.424169154,8.463440472,8.536717381,9.012547939,8.883410664,9.401019266,9.164440166,8.64691078,8.349924273,8.251567367,8.288023376,8.605886364,10.23984404,9.498672743,10.09663472
Rv3304,9.322228559,9.593877785,9.685616587,8.960675315,7.997925784,9.271865288,8.955932208,10.40704046,9.016296761,11.67000234,9.963784431,11.06610907,9.343528978,9.3895111,10.75811883,9.832054384,8.571086366,9.777980784,11.67140816,11.75064381,12.285312
Rv3305c,12.39559133,11.8465974,12.27874029,10.44906546,11.12447991,11.14567395,9.651065046,9.445767138,10.30136228,9.383932854,9.599718066,9.514844579,9.717297408,10.00498992,9.295631765,8.273068448,8.8783364,9.22606939,10.74431549,10.303284,10.13772899
Rv3306c,12.40191185,12.21413935,12.40219724,12.42953557,12.61776287,12.67261587,10.94243637,11.16053571,11.76023783,9.764260662,11.11670498,10.74242547,10.27875315,10.07171911,10.17196107,9.586314846,10.91582258,9.693267568,10.36844603,9.7176001,9.588005791
Rv3307,10.79676,10.31515758,10.76965268,10.34075362,11.05210587,11.28387173,9.183113092,8.997075126,9.894191624,8.869034477,9.381319093,9.849387146,9.798323237,8.939963525,8.610869483,9.202524269,9.653891393,8.360753316,9.843518745,8.586824689,9.868130046
Rv3308,9.693958843,9.183498888,9.726614955,8.928784894,9.421735888,10.12123118,7.775771394,6.999045068,8.385039936,8.208517116,8.415448593,8.830633135,8.969836309,8.616247707,8.350573003,8.845622157,8.484310121,8.785701589,8.115959442,7.145422412,7.605230926
Rv3309c,7.255277117,7.537614245,7.546059344,7.6279194,8.018871839,8.05803458,10.03099164,9.417098221,8.147426244,8.60934969,9.162095471,8.607301384,7.99006582,9.463854787,9.520335612,8.380306799,9.746100308,7.664961652,8.32343788,8.203064644,8.857360372
Rv3310,10.00097205,9.573342768,9.595446263,6.923286719,7.248791271,7.000681678,7.370415234,8.06389928,7.16914249,7.605661112,7.229779722,7.029057819,8.532329538,7.622670779,7.865463826,6.8906399,7.194887147,8.037961267,9.330253144,9.286382522,8.984803264
Rv3311,10.75534805,10.51964163,10.173443,9.36592756,8.704909705,9.571279343,8.567839229,8.906155988,9.141932348,10.08487357,9.521441781,9.110206805,10.45622313,10.2794071,10.17543408,9.029190388,9.19046172,10.12193896,11.12973438,10.60748994,11.21521692
Rv3312A,10.40203315,10.76851143,10.48798226,10.79712047,9.529163802,10.42440202,10.45977057,9.250159536,10.5333579,11.45500987,11.8542089,11.08565874,11.00968334,11.66182214,12.12359337,10.85828658,10.98073238,12.04171249,11.97746802,11.89873889,12.58320567
Rv3312c,9.141788365,9.059073418,9.301062179,8.233227902,7.852655253,8.588254727,7.381466401,7.787280455,7.63780771,8.391992294,8.185265575,7.664708796,8.056590132,8.514088339,8.409342796,7.618043792,8.424160048,8.022915921,8.820327939,8.194918327,9.044588018
Rv3313c,10.72121657,10.12777763,10.66813877,7.444832887,8.332380101,7.442633799,7.636866211,7.567599545,7.747028736,8.673742687,8.337522177,8.859123146,8.98395891,8.669699061,8.736861472,8.120499305,8.011103933,8.413978753,10.79898261,10.01404443,10.15183482
Rv3314c,9.507383016,9.6856792,9.701232456,8.71572449,9.996077145,9.814443894,8.224949073,7.858751976,9.40885816,8.622261485,8.598664731,9.263673986,7.984257533,8.838654345,7.893823919,8.870591357,7.694986825,9.128987435,9.279357728,7.831125471,8.522950468
Rv3315c,9.48931568,9.830323988,9.923568425,11.02663328,10.50902899,10.9323669,10.45385721,9.335592972,11.06640124,11.10161563,10.9410888,11.6070629,10.03989352,11.01269936,11.29767333,11.62977147,12.13036456,11.79642217,10.18162688,10.35527598,10.68871943
Rv3316,11.06712247,10.62740614,10.91149174,9.613703546,9.227879814,8.469566772,9.861342829,10.14734773,9.319639474,10.42181164,9.171387257,10.13379433,11.39144152,10.55754655,10.99783774,9.904102748,9.933304307,10.56633799,10.90265253,10.63379809,11.33409851
Rv3317,11.39846805,11.13878193,11.46609354,10.52742845,10.41769711,10.63072527,9.951125562,10.43274732,9.881648726,9.626775072,10.04293296,10.17624682,10.2636654,10.06310577,10.61230197,9.585275643,10.11903533,9.969056875,11.38665368,11.10443423,11.15563988
Rv3318,10.44605695,9.991505165,10.47391838,8.284102282,8.102190962,8.429819703,8.321816308,8.100041008,8.46188132,7.72888543,7.933343939,8.004303616,8.354312258,7.983234439,8.106275084,7.825371303,7.947017606,8.719569374,10.66303433,9.188644823,9.656341961
Rv3319,10.00525008,10.13822349,10.51048412,8.76849779,8.908047428,9.184541449,8.646649604,7.752734994,8.5628555,10.03908857,7.901113806,9.112608708,9.707235409,9.068252412,8.626409032,8.537716353,7.960330825,9.676154256,11.36076207,9.807145709,10.73161055
Rv3320c,12.06183974,11.78913074,11.8143342,9.575794246,9.861054271,8.81364858,11.08167859,11.75975155,9.665198828,9.955603601,10.20141846,9.025255671,10.02881956,10.04883185,10.69201462,9.029493292,9.517762393,10.05741518,11.46457514,12.06211218,12.491656
Rv3321c,12.30463985,11.71472983,11.82126933,8.21390876,8.53121223,7.282699945,10.28601161,11.16000302,7.148296778,9.914751662,10.57799776,9.022086941,9.221648836,10.7308328,9.569435052,10.47936135,8.254069726,9.986026478,11.60739861,11.10863749,12.23642772
Rv3322c,9.35931052,8.931389574,8.954872078,9.028752088,9.767772024,10.05865764,9.655378091,7.448745453,9.020270918,10.44036837,9.369025684,11.50869317,10.70033015,7.82143989,11.01438359,9.583373571,7.86423574,8.701511023,8.6326605,5.991594737,9.482863609
Rv3323c,8.497691864,8.955245641,8.360068753,8.989343696,8.357649316,9.55436296,8.911215213,9.746273345,9.290859442,8.437724453,8.698539739,8.900421169,10.3675988,8.690863854,7.952486951,9.022381231,6.675770422,8.43513139,8.405701255,8.946749885,10.76543391
Rv3324A,7.195922699,7.402633469,7.491948755,7.433385616,6.932403771,7.36256058,6.011585901,8.668980826,5.932187502,6.487931689,6.66147903,6.689711888,7.381132052,6.329896074,7.097249057,6.840422124,9.607903178,6.571792559,7.150132864,7.730076841,7.671971391
Rv3324c,8.397940809,7.778398982,7.764664471,8.988990591,8.515797318,10.03239196,8.641843631,8.554679089,9.31028884,7.939438146,8.930240068,8.196659508,8.171135836,7.783082082,7.96745009,8.866818735,9.111049715,8.114161692,7.080651011,7.247586878,7.722456201
Rv3325,11.19549972,10.47213172,10.85871479,11.19540178,10.42767533,10.93506097,12.86324346,12.76882871,12.10362342,12.3444228,12.26334793,12.79749426,12.46764889,11.50550573,13.46626681,13.02507223,10.61746194,13.45289697,11.70408591,10.975812,12.23216332
Rv3326,10.8063044,9.862478754,10.70775577,10.13757392,9.677596989,8.650848336,12.344571,12.81780056,10.75798224,11.08277446,11.57919206,10.84723015,11.40047047,9.953883208,11.20946333,11.34400668,10.3570677,10.88543422,11.7719023,11.83842944,12.35306342
Rv3327,7.707684139,7.535937684,7.66051142,7.602991311,7.65593651,7.689393655,8.080285634,7.418667868,8.46995623,7.67989389,7.622095864,7.859632227,8.027593263,7.913727413,7.757609686,8.42365449,7.690722116,8.221647043,7.550390238,7.487859276,7.786807724
Rv3328c,11.87283023,11.30505683,11.53228681,9.859132311,10.55080397,10.53038026,9.487415003,8.87600752,10.65998664,8.058578923,8.651054525,8.649729583,9.448437251,9.050695393,7.923090233,8.480465547,9.769710907,7.993558551,9.000399128,8.731825572,8.25631969
Rv3329,10.25551362,9.85248473,10.04235498,8.287032125,8.508079171,8.225322105,9.690368887,9.925991708,8.386351566,8.578082689,8.760218898,9.176100484,9.506405233,8.47413493,9.104881882,8.172748887,8.112031464,8.373008933,10.47290475,9.529135875,10.06322921
Rv3330,10.51099636,10.00356111,10.33407253,8.304777257,8.78080086,9.604795521,8.298908183,7.842062493,8.37326348,8.166299397,8.515764836,8.604611115,8.060029656,8.138141553,7.696437502,8.266845883,8.00036922,7.99172282,8.529142848,7.805515378,8.0427882
Rv3331,11.43502423,10.9598983,11.29600888,10.91634906,11.14851385,11.57886005,9.656734987,9.720109234,10.33955522,9.721408078,10.6049517,9.549352614,9.413555162,9.684317646,9.751947116,9.464195357,10.69938919,10.11396615,10.74091004,9.964668112,10.23485779
Rv3332,11.18396328,10.93495823,11.2725348,10.29636663,11.13678793,11.37909805,9.054679209,8.486819413,10.4116496,8.324714519,9.843604073,8.443500277,8.886888614,9.505748159,8.901549594,9.725447138,9.58545883,10.15855222,8.36283645,8.105587681,7.718464024
Rv3333c,6.550329121,6.94288627,6.965614188,6.72582611,6.974045762,7.248102015,7.408488116,6.877962433,7.725145025,7.06821512,7.440117383,7.509783395,7.806197785,7.958259379,7.930976239,7.339234503,7.294555165,7.607989059,6.488713628,6.539239885,6.660053068
Rv3334,9.516864272,9.526326322,9.304493761,11.9465909,10.76665396,10.93335237,13.51393478,13.73973369,13.12444592,13.62583116,13.97622955,13.65725907,13.67663012,13.49195238,13.98616088,13.5492427,12.58763278,13.40795366,11.50033554,12.0225208,11.85791358
Rv3335c,12.65355993,12.36291882,12.47222146,12.48925404,12.52958371,12.39436241,11.54410128,11.16159639,11.92339931,11.62107447,11.72797372,11.88060039,9.532079802,11.63057117,11.19665083,11.1393213,11.59429759,10.73433186,11.27626467,10.62376134,11.53563297
Rv3336c,11.95432987,11.73440925,11.84724443,11.76261252,11.73713518,11.25745315,10.08769007,11.48030896,10.292784,10.47971223,10.91866281,10.54712442,9.997244652,9.950920774,9.716745681,9.190746032,9.724396519,9.401342235,11.32713252,11.48761139,11.42836017
Rv3337,11.30879294,11.12431376,11.59899701,11.28165944,11.53788059,10.9808689,11.25465611,11.14341776,10.61115914,10.6381897,10.11704253,11.18642485,11.25091306,11.14415723,9.769282006,10.66523828,8.815253457,10.71105255,9.78727001,10.39990587,9.951838476
Rv3338,11.84915222,11.61514819,11.96756794,11.68481718,11.96360866,12.10760879,11.64220066,12.20416624,10.86309977,9.992913003,10.35769572,10.73343008,10.86680767,9.312118949,9.600413339,8.702275735,9.692041461,8.585992613,11.56554347,10.90054259,11.54420771
Rv3339c,12.41488433,12.11345495,12.26812554,10.27897799,9.927728603,8.690644182,11.57712318,12.80749051,9.817671292,11.66625613,11.75157962,11.25397161,12.53173396,11.80918153,11.98993379,11.8566736,11.18507569,11.48755856,11.73497291,12.15925546,12.53134751
Rv3340,10.47682109,10.44653895,10.38101735,12.20402796,11.77277828,11.97327934,13.36950563,13.84505272,12.44401148,11.82893001,12.30568994,11.56399148,12.26261396,11.79093988,11.93778893,12.68622875,11.62636086,11.62075791,11.23148872,10.95693579,11.2194278
Rv3341,11.62909511,11.26079141,11.32629495,11.73195724,11.54208583,12.00254949,12.64701591,12.89604721,11.97809069,11.69724584,12.12664336,11.80105605,12.4349171,11.84171586,12.12921857,11.917297,11.76857329,11.93075099,11.43667781,10.82255525,10.6462335
Rv3342,12.10746079,11.70028173,11.96657568,11.82192352,11.77074214,12.40369028,11.87109033,11.69694083,11.42100347,11.92046874,12.1132138,12.13900218,12.41026628,11.30610669,12.10570715,11.91842014,11.99989784,11.97646218,11.71372681,10.61499551,11.20156266
Rv3343c,11.0000023,11.03549826,11.10865501,11.05105526,11.31702769,10.98341817,10.37348074,9.871691596,10.79930626,10.74875139,10.68691558,10.87392956,10.04813452,11.23675824,10.39243417,10.27071599,10.67656314,10.41512874,10.60864341,10.17178221,11.12287295
Rv3344c,13.82733701,14.09269961,13.82761817,13.58401197,14.00710487,13.84432089,13.6629934,12.03300489,13.74393399,13.45151998,13.44758956,13.69490144,13.52079563,13.38668056,13.51430159,13.50364095,13.62689795,13.56650011,13.28343733,10.65395287,11.74365104
Rv3345c,12.51268466,13.07103497,12.694581,12.68059927,13.07724744,12.98054984,12.74559698,11.1153411,12.69187292,12.43905413,12.29434375,12.72683746,12.44854202,12.42858836,12.43066818,12.50891701,12.66115394,12.47200502,12.23714905,10.33840092,11.44917064
Rv3346c,11.54624876,11.86282422,11.61665411,11.48781335,11.73717254,11.26492103,11.54889639,9.667861079,11.32437926,11.7250617,11.24074715,11.78857519,11.07114578,11.69804635,11.21641131,11.65761629,11.52997159,11.68165515,11.2564252,9.956050068,11.04475681
Rv3347c,10.98975877,11.02228227,11.08780985,11.37499303,11.3483181,11.24333405,10.83303918,10.16335415,10.94864214,11.10086079,10.83217797,11.19680845,10.15109862,11.05996419,10.74391067,11.07650841,11.20372369,10.97417448,10.26929937,9.640212601,10.28457548
Rv3348,10.02326238,9.664826497,10.19739856,9.322929919,10.39585414,8.700192466,10.20863962,10.62633598,9.106154929,8.414334119,10.43763332,8.798108435,10.51505935,9.233944838,10.76369824,10.29305043,11.00631184,10.18284362,9.47328367,9.512074314,10.23917811
Rv3349c,7.518648005,7.752557952,7.618229456,8.771826104,8.832044063,8.485138889,7.251507229,7.034022698,7.34565046,8.956394724,8.652449587,8.958083198,7.951800774,7.827439991,8.363263959,8.802198662,7.989968423,7.931991299,7.328067886,7.138555139,7.416987988
Rv3350c,9.415691493,9.836450281,9.445634189,9.889098593,10.26866535,9.86714218,9.579981166,8.27414033,9.633751036,9.856506689,9.808738769,9.956724399,9.159864394,9.96555021,9.632078335,9.956415986,10.05375488,9.88386459,9.025986536,8.19952795,8.960938127
Rv3351c,6.55220623,6.652959761,6.665627119,6.764787332,6.82696791,7.069548562,7.148868888,6.669717058,7.556051251,7.444832673,7.002236533,8.544462688,7.252996157,7.670012417,7.919253881,7.468346545,7.367222416,7.587058344,6.658686693,6.592823963,6.56708829
Rv3352c,6.910061703,6.611397159,6.828507562,8.370453571,7.942596534,8.295935745,7.245250663,6.956621561,7.130605432,8.416889218,7.205299583,7.658811705,6.843010262,7.66221656,7.349651979,8.732111391,8.999593485,8.440436038,6.392101733,7.071978233,6.655957168
Rv3353c,6.151725662,7.511600867,6.634898637,9.520278936,8.065676906,8.464581644,7.162414628,9.344089217,6.136704242,7.944049435,7.026799796,7.67707199,7.78188458,6.568352215,7.862261697,8.307775472,7.653143614,8.21301062,7.6204804,8.301477068,6.716004951
Rv3354,7.15671464,6.80772414,7.373419392,9.57762868,7.067060683,9.027721598,8.797118776,9.729942491,7.928767259,8.880777035,7.342520087,10.2230635,9.968971804,6.988460859,9.509968393,8.684161579,8.219386402,8.95680383,8.573972811,7.977067716,8.199705256
Rv3355c,11.88769834,11.88649504,12.09685993,11.06719067,10.62489179,11.80793177,11.20315206,10.2889935,10.62604952,11.6160199,10.82628407,12.01577393,10.57859782,11.2649783,11.02898178,11.93821275,11.26107093,11.71926808,11.71079533,11.30502073,11.36517501
Rv3356c,11.04472434,10.59920845,10.85534234,10.64785076,10.16217473,11.27445039,9.79690013,9.820500256,9.594451957,9.255531402,9.82414375,8.83016772,9.624278001,9.846872162,10.11933065,9.987846687,9.53904224,9.615455242,10.97603007,10.69025207,10.7110091
Rv3357,7.492871456,8.319580416,7.910779965,8.034377921,9.162954781,7.561589882,7.965931411,7.253435452,8.781992512,9.265181304,8.608790326,9.152264131,8.428223966,8.774277307,8.489188558,9.429500769,8.615581475,9.357091968,8.163663369,8.03898433,8.530620528
Rv3358,6.451866772,7.069816693,6.472947954,7.550824688,7.037508761,7.389818864,8.05508447,7.011806207,7.253603926,7.057403077,7.401088963,7.487536621,7.827482733,7.264263224,7.827692261,7.491822578,8.593159924,7.629740929,8.248626368,8.118385812,7.477119949
Rv3359,7.051399516,6.848553185,7.033668217,7.548963489,7.160100844,7.52472776,7.244075791,6.994448413,7.206922616,7.888324355,7.265693988,7.431838796,7.164879557,7.36610041,7.529034932,7.296122939,7.4681717,7.334224694,7.062450078,7.237658393,7.187964744
Rv3360,8.290410533,8.446605884,8.56019408,8.171083732,8.597096506,7.734740191,8.4205729,8.611448735,8.334683562,9.53590463,8.968022183,9.002742912,8.657902371,9.375578591,8.830920239,8.528372806,8.402589019,9.131973598,8.721358369,9.318480653,9.058081251
Rv3361c,11.60083834,11.06531309,11.15731685,10.03367327,9.944319942,10.48911097,8.830554018,7.902185302,8.627569889,8.264992933,8.127375527,8.082232152,8.225355541,8.781733634,8.153959077,7.941041435,9.529299934,8.904125957,10.26269275,9.95221825,10.46504008
Rv3362c,11.30061931,11.0395367,10.82533155,9.737509795,9.971281954,9.975573289,7.985409297,8.248381437,7.565162614,7.986140609,8.901855241,8.895556634,8.694466765,7.572214819,9.953795272,7.757959571,9.670550956,9.191580823,11.25325325,10.49086591,10.60239911
Rv3363c,12.00559667,11.74469115,11.85967933,11.1130542,11.70679334,11.83763401,9.934593695,8.950353691,9.994335478,10.1538348,9.600897079,10.22220256,10.63819451,10.57176308,11.4096437,10.32465737,10.42883864,11.14408471,11.28149783,10.50056784,10.65304068
Rv3364c,12.18742668,12.01656856,12.92098436,11.91423409,11.5782942,12.40991203,9.723871031,9.545324033,10.825185,10.28975577,9.66674752,10.29008211,8.771522838,11.01806089,10.23251102,9.810718774,10.40839968,10.63583689,11.3080228,10.70410255,10.88043078
Rv3365c,11.83643728,11.57546516,11.96396011,11.39105748,11.85558775,12.23303045,10.14473101,9.879568422,10.76683552,8.595423975,10.43154277,9.379183016,9.583495141,10.20518823,8.798021562,8.640558533,9.424078355,8.760376383,10.56479688,9.470993334,9.545655677
Rv3366,6.982411602,6.947689345,7.205175071,7.413804009,7.318527735,8.019442546,6.81077575,7.119309817,7.339606788,7.033908803,7.294319103,7.355582966,7.3073748,7.592340461,7.070403951,7.845035403,7.768458604,7.679485454,6.756014368,7.249459798,7.006495495
Rv3367,11.71782471,12.4592021,12.01262961,11.74386753,12.4890664,12.26234536,12.23909062,9.545110704,12.33152821,11.56937999,10.89509678,12.14810472,11.51388367,11.9094046,11.79184593,12.12275331,12.07321304,11.77031767,11.05734348,9.33097355,10.48012707
Rv3368c,9.584315225,9.114035993,9.466154299,8.303274255,8.619804731,8.588260247,9.125599636,8.204315585,9.273247748,8.519275383,7.882222569,7.917214941,8.388526886,8.996102257,8.649532497,8.622070448,8.539591275,8.535533505,8.918983374,8.731372166,8.143972277
Rv3369,11.56811132,10.8926685,11.26528424,10.19889796,10.87060712,9.365248485,9.868691161,9.530865681,9.79362218,10.89896859,9.931394423,10.44032578,11.77945958,10.81188593,10.27713049,10.41945326,10.71535833,10.58438883,11.1716854,11.12302286,10.65777232
Rv3370c,8.354423785,8.208881721,8.217886155,10.39768153,10.57533342,11.26839845,8.642754771,8.288343522,9.161752945,7.99539454,8.345734216,8.69981045,8.271715788,7.481085844,8.560233181,8.369475622,8.587287763,7.950969527,7.106130679,7.106113532,7.02046645
Rv3371,12.89422383,12.37427604,12.78622247,11.29460837,11.40277648,11.2728424,11.68826783,11.13697153,11.37009988,11.39987977,11.68229063,11.70682327,12.33087424,11.70150616,11.96099877,11.0234367,11.22769817,12.17991632,12.08457582,11.00812947,11.88572963
Rv3372,10.21254821,9.650046692,9.877269636,9.117611767,9.051630222,9.989204587,9.368795481,8.60952002,9.883427173,7.274173949,8.409388312,8.575693863,8.340163787,8.694578852,9.354131885,8.894267599,8.354189193,8.436450854,8.500826829,7.927217554,8.437644752
Rv3373,9.392186177,9.201870602,9.334029458,9.213466823,9.577828926,9.416607959,8.927780237,9.062366829,9.050000028,8.207861891,8.884539398,8.753434942,8.471455565,10.04718001,7.963104086,9.449647952,8.238981671,8.631618843,9.846633791,8.784066096,9.837502504
Rv3374,7.720246446,7.468790447,7.664765428,9.237646208,7.676884759,8.691707806,6.781963193,7.818038114,6.839814089,7.192144719,7.965681722,7.019902437,6.456079087,6.595294677,6.615441966,8.402517592,8.257380248,8.123924332,7.864939176,7.926805046,7.457250399
Rv3375,7.979755086,7.839929548,7.9749971,7.673782532,7.792606875,8.534420813,7.314154155,6.789894872,7.717400813,7.989547592,7.619388649,8.448809127,7.392932189,7.547684362,8.108755513,8.108020111,8.027478121,8.856146304,7.930250721,8.017246294,7.774361199
Rv3376,12.04324368,11.72959516,12.0941301,10.31499813,9.726028848,8.818981169,11.02199251,12.42415829,10.9419718,10.7624522,11.16317872,10.94345022,11.54796907,11.15781244,11.45459767,10.23276326,9.492809391,11.02781699,11.61832554,11.98427561,12.21949221
Rv3377c,9.33744294,9.365051489,8.886384831,7.078902949,6.907228621,6.936685341,8.337324631,8.452762651,8.118833456,8.895374834,8.412621129,8.308215666,9.962281958,8.8063589,9.267337878,7.747491136,7.814183627,9.065127762,10.69592027,10.21278756,10.80281401
Rv3378c,7.876590343,7.615666367,7.509500118,7.679645378,7.804462417,7.682802153,7.762505184,7.689895635,8.419495729,8.559247484,8.134547278,8.254989886,10.39473221,7.854035104,8.893636085,8.068059577,8.011753703,8.348859298,9.348313288,8.630959869,9.368897669
Rv3379c,7.000514539,6.812240877,6.976863043,7.455045776,7.328789502,7.993984656,7.055594024,7.122116772,7.82801075,7.198351769,7.232553201,7.473742787,7.458398103,7.077107712,7.533545441,8.221508704,7.8325944,7.969948215,7.178494708,7.333447975,7.226524002
Rv3380c,10.35308867,9.470019015,10.10003073,9.253592583,8.600771978,7.868708606,11.92412256,12.1771922,10.49597035,10.47730477,10.05831442,10.69181634,10.76394235,9.61787892,10.64196109,10.04187468,9.109222141,9.324855904,11.01106263,11.04560627,11.71034862
Rv3381c,11.33892328,10.46043222,11.09220261,11.48305846,10.88823568,10.35887824,12.72205626,12.70807921,12.54051899,12.4878122,12.7424496,12.65786599,12.32870155,11.78764411,11.758521,12.78163819,12.16190226,12.37024349,11.5281308,11.72233438,12.19182518
Rv3382c,10.75482139,10.51300439,10.61470967,8.900395885,9.202016415,8.217084674,9.784885548,9.573611829,8.979515432,9.293598718,8.756747787,10.14471808,9.129110915,9.103006464,9.531998052,10.35756067,9.919792379,9.865600365,9.200735277,9.097583761,9.138724001
Rv3383c,11.06771478,10.67425057,10.72434119,9.842300101,9.76595662,9.548227448,10.02981966,9.974946843,9.975518485,9.94766915,9.763562797,10.3805029,8.918329834,9.69795637,9.666720174,9.808538729,9.943485095,10.46723319,9.405255472,8.852661651,10.30148379
Rv3384c,10.83072672,9.742825312,10.83015723,9.875293958,9.174179952,10.0617651,10.32481335,11.43455503,9.329101364,8.724857119,8.340696305,9.534035981,10.1007732,8.433663898,9.492041015,8.931939275,9.342477049,8.936736456,9.858408322,10.35227148,10.64013892
Rv3385c,10.02857743,9.99353154,9.732521268,9.568842305,9.021487097,9.191567215,9.695698762,10.82762377,9.041643284,8.038729289,8.575540825,8.088716556,11.08193056,9.248250247,10.28095509,8.727545357,9.59451245,9.881344335,10.20739838,9.24371402,10.94898196
Rv3386,8.209133623,8.230638664,8.357102278,8.659567921,8.39947189,8.342493788,8.349504412,7.665584074,8.638741045,9.824109538,8.586539926,9.978943915,8.869721802,8.259194595,9.030771246,8.944583796,9.144058639,8.948074855,7.990468169,8.383657087,7.744560754
Rv3387,7.619583819,7.465342388,7.567189335,7.651596601,7.723441161,7.229786691,6.892409291,7.174098109,7.302950848,7.75625505,7.236314179,7.172675156,7.050164922,7.679651443,7.480667554,7.487501704,8.545298573,7.717268811,7.219717701,7.189494733,7.068511112
Rv3388,13.04645969,13.53505891,13.26307962,12.97489841,13.53872353,13.30583254,13.24866081,11.58040143,13.17920852,12.7323951,12.73207293,13.06057283,12.70343299,12.84982897,12.38962476,12.73695934,13.13829831,12.74026016,12.49297524,10.88352932,11.76351622
Rv3389c,11.38660657,10.95745437,11.33901965,11.14150807,11.3158245,10.96482562,11.07909367,11.07074409,10.93294006,10.81018362,11.16096883,10.75470752,11.78720226,9.851611418,11.19236214,10.48709606,9.952533314,10.11086765,11.92789254,11.65091272,11.81353616
Rv3390,10.90802429,10.5063037,10.74874396,10.30780931,9.421023146,9.373179022,10.72074873,12.05859023,10.1449882,11.25907933,11.73039485,11.08343798,11.80974453,10.24160265,10.94568382,10.01693293,9.154192758,10.34362024,11.46868676,11.53783583,11.38870103
Rv3391,9.527187927,9.005937953,9.175197262,8.738826892,8.372948384,8.818608599,8.647655573,8.802305857,8.669170628,8.642504042,8.277789265,8.467121987,8.371651117,7.616859313,7.909525316,7.879823246,7.905262717,8.542778796,8.362268048,7.959350793,8.299683746
Rv3392c,9.898386627,9.187311894,9.723950926,8.659605008,7.953411065,7.087810916,9.693925709,11.19190131,7.574032773,9.651914184,8.974108019,9.466621431,9.595242534,9.517368134,9.102891419,8.889225305,8.679743718,9.532716442,10.23189006,9.985358732,10.79253554
Rv3393,7.33963875,7.210554953,7.459416473,7.086563638,7.088385733,7.505308047,7.786702605,7.985315857,8.128330523,7.531735828,7.28529459,7.371368591,7.791493702,7.971221673,8.633166856,7.069528711,7.898863646,6.942806833,6.84668064,8.162904401,6.894527937
Rv3394c,7.521423293,7.713478012,7.637328169,7.915969453,8.988214921,8.323908697,7.367714772,6.760965782,7.744720886,7.982258386,7.720535944,7.834096499,7.530954847,7.79064417,7.50924096,8.047629824,8.432974508,7.712353856,7.028890441,6.892877604,6.980625999
Rv3395A,6.74395278,6.759226917,7.147707272,7.982664551,7.420575004,8.241976241,7.043115708,7.980413374,7.276980819,7.792662982,7.893706975,7.804446367,7.280395227,7.027936184,7.921969373,8.127536409,7.687725883,7.911977716,6.829818889,7.779168203,7.322404119
