GENE_ID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25
Rv0085,6.021512542,6.213856829,5.27674468,6.173552915,6.504840776,6.481846888,6.893524295,6.400126454,7.981758739,7.540129256,7.079309893,7.794919977,7.365811455,7.415693536,6.745117915,7.126298856,6.648762603,5.684755219,6.085306044,7.921205767,7.634745958,7.666311279,6.19930532,6.244014463,6.528099723,6.481778607
Rv0086,7.562001374,7.471375796,6.356294647,7.413649593,7.758578291,7.840610515,8.07617204,8.002327787,9.072558616,8.778905919,7.973533945,8.835513816,8.559632676,8.384063359,7.411043235,7.906913951,7.65177274,6.766469078,6.733374072,9.091591952,8.887539661,8.815519626,7.45084115,7.599297757,7.505025462,7.487088747
Rv0087,7.639602009,7.583972725,6.581998978,7.49402659,7.617248302,7.706477151,7.932165074,7.850949718,8.474366446,8.292555527,7.636250608,8.362394515,7.924325395,7.658826992,7.333807273,7.208537021,7.173271265,6.910293781,6.591503298,8.591447086,8.550427289,8.314352889,7.562334855,7.595455063,7.567477544,7.294468167
Rv0088,7.82391686,7.880408661,8.636890837,8.447072443,8.767666639,8.867256418,8.902716416,9.204946565,8.401157138,8.286649628,8.839291866,8.233295454,9.150669881,9.090793259,9.056246447,8.757003533,8.049643509,8.390195941,8.43228909,7.672497697,7.533073915,7.737726248,8.863439545,8.681457736,8.397412798,7.829418337
Rv0089,6.05021465,6.06659799,5.631021002,5.517837727,5.775528451,5.613841713,6.175289784,6.232335152,6.130054105,6.023417296,5.557696093,6.036202415,6.147457574,5.950741977,6.065133162,5.819261708,5.866038602,6.148733703,5.699773053,5.788581311,6.204307723,5.918917544,5.965767851,5.816464303,5.764319477,5.217635207
Rv0090,5.992227801,6.166421254,4.899808264,4.071939671,4.683629912,4.739305164,4.173319703,4.302342099,7.650402459,7.090853408,3.817574919,7.60643431,4.298557949,4.293723742,4.546762834,5.447081695,6.648762603,6.390802001,4.894616568,7.97658884,7.887548804,7.78965949,5.50422057,5.314697642,5.184770102,4.697730406
Rv0091,6.379138945,6.596403848,6.858212882,6.612626825,6.608161822,6.507553827,6.647870182,6.257533554,6.935772677,6.763423625,6.314645151,7.006696746,6.468519497,6.501026798,6.55998982,6.533396331,6.689005144,6.99601103,6.717698644,7.323996794,7.389503689,7.409141736,7.265564969,7.320317323,7.34879275,7.210047604
Rv0092,8.737773601,8.701648422,8.30661498,7.961161287,8.125671192,8.30353803,7.986055033,7.728884662,9.017097461,8.823659607,7.981864239,8.936166891,8.016800432,7.881825589,7.838722309,8.125255318,8.210348397,7.992435986,7.836319571,9.147585664,9.193404256,9.021160609,8.158959411,8.008974989,8.226948617,8.355680127
Rv0093c,7.067641946,7.048733249,6.602542394,6.202495192,6.239475599,6.620000074,6.585201296,6.487915525,6.940527934,6.972186096,6.488654669,7.079206084,6.560610335,6.415122459,6.635552322,6.47424126,6.38043227,6.415172619,6.293909802,7.149113811,7.194491635,6.967524166,6.6133806,6.428118542,6.663880813,6.693132466
Rv0094c,7.180531222,7.350408287,6.530212449,6.228919464,6.314463384,6.401857834,6.402824214,6.538364646,8.926907368,8.373349614,6.349438938,9.035180754,6.327244248,5.906922813,6.543620819,7.200255318,8.132232455,8.168900673,6.585757998,9.273090736,9.068342968,9.198914374,6.362240463,6.292289445,6.323279824,6.181186236
Rv0095c,5.992227801,5.880294454,5.435355569,5.028397933,5.20654745,5.613841713,5.33174946,5.327809008,7.100501172,6.590049383,5.107544366,6.910614084,4.996015384,5.069203905,4.894074725,5.550205919,6.050523656,5.895720089,5.165039617,7.048126329,7.024253597,6.847997196,5.233413422,5.202060995,5.15097179,5.161101126
Rv0096,6.872132411,7.359935788,5.4677645,4.28202511,3.855200455,4.4162406,4.13310612,4.302342099,8.788875039,8.225540466,5.089248904,8.720755768,5.361963603,5.615911704,5.149741456,6.265402637,7.242508674,6.726902256,4.604452228,8.924472836,8.827287701,8.754652167,5.337711583,5.351723663,5.322348917,5.207784
Rv0097,6.405265584,6.811906461,6.821065377,6.612626825,6.24399452,6.784860834,6.113826509,6.400126454,8.118483133,7.43650711,6.783492405,8.296380201,6.821095173,6.976205252,7.152069064,7.322637725,7.346809508,7.302278701,6.631092243,7.924770907,8.017088001,8.116059883,7.065757432,7.168748367,6.913808723,6.934157611
Rv0098,4.908614121,4.838441693,5.490782226,5.793973003,4.863507458,5.105761926,4.772849586,5.226975553,5.801935413,5.510774933,5.254457348,6.072178599,5.387483352,5.484477834,5.639491467,5.367283626,5.852151057,5.449772764,5.339053128,5.937187775,6.201918208,6.198446124,5.573095473,5.724530176,5.353048733,5.60613046
Rv0099,7.277179669,7.168432782,7.323365672,7.120425691,6.906931227,7.017362209,6.891753587,6.793763879,7.998306078,7.7303417,6.70515845,8.237677707,7.078247241,6.902756303,7.36283449,7.30834833,7.512949813,7.62090466,7.656033315,8.001054357,8.234021738,8.160143277,7.805272392,7.457000168,7.434394985,7.267814361
Rv0100,5.741140733,5.113201715,5.849248596,4.656190379,4.849498378,5.277797256,5.256613711,5.226975553,5.469807818,5.100329997,5.512880117,5.616341857,6.026972505,5.583767278,6.422355983,5.9045635,6.081087363,6.207604242,6.556683208,5.503996643,5.499104024,5.537863267,6.802175821,6.04841171,6.215077011,5.818571015
Rv0101,10.33411939,10.09300892,10.18579373,9.926200315,9.819756411,9.959662058,9.800662055,9.927505398,10.25930922,10.23302367,9.856968158,10.30721544,10.02398475,9.860106195,10.18708901,10.0546331,10.25853157,10.29310808,10.19606623,10.41034393,10.52373705,10.44610459,9.778720006,9.507383852,9.560033068,9.692057903
Rv0102,8.448861041,8.566569183,8.723847491,8.486601713,8.555451025,8.416403976,8.668598139,8.805495211,8.390871531,8.195031056,8.80683778,8.593116235,8.761919354,8.620364736,8.682782273,8.508961055,8.265687114,8.09369837,8.25653895,8.272693648,8.289005488,8.283556976,8.260869293,8.439275488,8.426179771,8.629439998
Rv0103c,8.953877548,9.293757403,9.198885653,9.289588967,9.149838617,9.170576186,9.250491532,9.146302902,9.259416293,9.28437992,9.172857344,9.179670759,9.248059213,9.218293943,8.744433897,9.029058139,8.983216925,9.049968267,8.960325171,9.111249958,9.053533165,8.954948778,8.587144752,8.466880052,8.530951536,8.813371478
Rv0104,7.347503542,7.106944838,6.870335253,6.459420928,6.645937011,6.781673361,6.33652171,6.781049886,7.069025907,7.224867405,6.416488105,7.569154409,6.73434266,6.585174386,7.079348292,6.906970238,7.184413204,7.292938392,7.149626959,7.433159948,7.655817729,7.626557563,6.886159035,6.900591194,6.716271411,6.812712709
Rv0105c,5.012094352,5.505125525,1.906087518,0,1.78427826,2.541171572,1.350106528,1.867656887,5.122750327,5.55862941,1.967539797,4.384396517,2.751083096,2.071324195,1.953625883,3.629439567,4.054038884,3.870055936,2.84030135,6.201004728,6.197138535,5.51789919,2.837928877,2.03383881,2.0753377,2.262522455
Rv0106,7.214348259,6.919375477,6.223613716,6.228919464,6.239475599,6.703340337,6.205891871,6.628847617,7.885936973,7.628110759,5.878325796,7.853838485,6.465309532,6.145636838,6.407662961,6.284920885,7.115384751,6.64435639,5.830239813,8.044305106,8.013011068,7.90315091,6.379562052,6.470642527,6.597055417,6.659963025
Rv0107c,10.04578293,9.85007743,9.228927043,9.381644934,9.426375577,9.522268317,9.518172771,9.397086582,10.4166477,10.1496432,9.525874525,10.27048213,9.868933883,9.987541797,9.838401826,10.03543907,9.764077471,9.684696992,10.16509682,10.46981817,10.36606087,10.30533959,10.13021831,10.15864653,10.26014438,10.38789785
Rv0108c,7.874398581,7.621926389,8.151016431,8.008717106,8.063105183,7.840310725,8.019802324,7.908194742,6.361426208,7.683119009,8.030860486,6.870314672,8.325842011,8.593929898,9.043383403,8.683231108,8.784429495,8.977007154,9.434733024,6.084711264,6.141491853,6.898743657,9.29428406,8.681765086,8.352841967,7.658615099
Rv0109,7.02489909,7.273034562,5.333517267,5.140470716,5.372124754,5.9924964,5.473604926,5.300717227,9.542105632,8.550886197,5.698846527,9.15103796,5.83379819,5.786201762,6.257546769,6.747344391,8.189460059,7.268228506,6.293909802,9.594060852,9.295418725,9.328583726,5.800757161,5.789730375,5.741295561,5.87747283
Rv0110,5.679603251,6.302825946,5.783157881,5.722566226,5.684870761,5.33086706,5.254874714,5.524806424,7.115984983,6.566835884,5.572165049,6.910614084,5.465789514,5.377395118,5.414990895,5.813534534,6.140338295,6.596598839,5.124713983,7.254867107,7.461498447,7.350918576,5.402325816,5.762491686,5.523625538,5.818571015
Rv0111,7.906815286,8.422579768,8.263937287,7.896459251,7.87354295,7.946422233,7.871015963,7.654540588,8.590376305,8.469809081,7.515210051,8.787199244,7.377736412,7.464817861,7.546697412,7.65794673,8.230938611,7.825678869,7.548215069,8.973491211,8.925992246,8.843941561,7.961158265,7.979706416,7.949551052,7.511463386
Rv0112,7.134109187,7.583972725,8.068207406,8.115232141,7.954144836,7.880215685,7.836135559,7.923573163,7.947284673,7.52347996,7.513582729,7.689847928,7.790603604,8.024699327,8.739722516,8.65403356,8.189460059,8.373328341,9.128029805,7.501600833,7.803368673,8.061936005,9.721064193,9.761815803,9.556739851,8.94608604
Rv0113,6.589307303,6.933612756,7.054195456,7.251165875,7.221034953,6.999902232,6.794428521,6.969256222,7.24086689,6.742857508,6.675131209,7.105898265,6.680395472,6.793897684,7.411043235,7.556396257,7.41198204,7.226278228,7.652881756,6.907459852,6.832164184,7.109715167,8.570232114,8.703683278,8.36890467,7.946799292
Rv0114,6.189509528,6.415129365,6.448303057,6.320826206,6.167706559,6.309454848,6.024972069,6.037925222,6.365353774,6.035283967,5.471440468,6.418043658,5.427167652,5.847531726,5.998003882,6.369473451,6.349872006,6.160123096,6.545743628,6.134824058,6.294403284,6.786077563,7.393970547,7.752838915,7.57663579,7.217542577
Rv0115,6.44279125,6.768696095,6.492196447,6.323555912,6.778451935,6.389879562,5.88050251,6.330590984,8.141362313,7.041186201,5.928105906,8.176585915,5.575813838,5.584158668,5.951450415,6.023692218,7.490355106,6.736896158,6.236119025,7.952979234,8.067100747,8.000055004,7.057704448,7.283055958,7.18559559,7.0629956
Rv0116c,8.289700461,7.392582389,8.080880853,7.539260398,7.478829438,7.778304147,7.736438462,8.248357197,7.445183704,7.662116825,7.833930927,7.581688384,8.451445698,8.442045203,9.15468319,8.839432535,8.643069038,8.932109235,9.129164203,7.274559652,7.345512594,7.577700294,9.288596281,8.945718533,8.619895312,8.037437878
Rv0117,6.379138945,6.013970773,6.065010326,5.598549514,5.807364542,5.620766709,5.88050251,5.75456362,7.09135601,6.600967732,5.773295955,6.969028034,5.921605934,5.547083962,6.586234618,6.205206356,6.355645065,6.679416673,6.446877419,7.17628772,7.30786384,7.263730866,7.276160363,7.002014827,6.941475705,6.621097107
Rv0118c,8.010420096,7.85475933,7.434932053,7.307385122,6.898177546,7.351328284,7.247796799,7.140705491,8.216526737,8.286649628,7.331860478,8.376850246,7.887633198,7.533163637,7.815377494,7.665542266,7.96203802,8.142690439,7.839705192,8.548185811,8.487174844,8.564950121,9.040621323,8.675874064,8.478521284,7.759559163
Rv0119,7.722186889,7.785803147,7.063004802,6.958170634,7.068489459,6.855971339,7.013851681,7.04597802,8.424081309,8.361602495,6.85779122,8.15158241,7.041663712,6.860052897,6.927015389,7.059782069,7.512949813,7.369764045,7.339639552,8.707757912,8.578286512,8.489815783,8.970910921,8.886413836,8.679578093,7.760659078
Rv0120c,8.338713049,7.861807285,8.263937287,7.595545592,7.705834097,8.052919609,7.976374823,7.861551014,8.049666807,8.425900582,8.029047987,8.355111966,8.246319752,8.635483564,8.720972986,8.581473527,8.469108345,8.523774329,8.388398069,8.438724881,8.598833468,8.513353559,9.003380772,8.735550397,8.533950718,8.164329498
Rv0121c,5.937938722,5.650121679,5.464730388,5.424126039,5.229851693,5.613841713,4.927748588,5.707657205,5.983427996,5.935564955,5.332657196,6.361016624,5.550216972,5.382511768,5.693071211,5.64507659,5.779464339,5.654170132,5.782466247,6.252981712,6.27410578,6.375849521,5.869618132,6.037090446,5.991032866,5.831654805
Rv0122,6.466913062,5.91813917,6.035095091,6.228919464,6.03953801,6.439049293,6.381060197,6.661683129,6.361426208,6.209724788,6.710503501,6.326935071,7.126392789,6.625229707,7.404634908,6.977333945,6.784958446,7.201231817,7.324845362,6.203492443,6.182692388,6.494917935,7.546365839,7.333712929,7.276484792,7.217542577
Rv0123,6.159556398,5.766856819,5.631021002,5.432341521,5.655283966,5.33086706,5.471859401,5.65477698,6.391036467,5.816553142,5.615639968,6.43409673,5.58508974,5.431081822,6.129277273,6.094042405,6.268843361,6.235881115,6.387892898,6.122458103,6.021574996,6.289872944,6.666919665,6.629445779,6.40216267,6.252319257
Rv0124,6.508875513,6.839618971,5.4677645,5.504720278,5.568176846,5.797885483,5.97904326,4.984115666,9.472336841,8.575315996,4.840692749,9.112944984,5.619139421,5.654448948,6.11929198,6.305475386,8.026273794,7.288754907,6.550797269,9.389218497,9.22982533,9.474378313,6.324766784,6.529321056,6.684144506,6.327180746
Rv0125,9.207043606,9.152043739,9.167694531,9.428539716,9.50877003,9.339572215,9.80161014,9.605525773,9.040805114,9.066436587,9.264963971,8.765389666,9.553912392,9.530787828,9.881874974,9.410622255,9.111266812,9.225296264,9.444666168,8.61800531,8.540357485,8.520334823,10.33820532,10.43731566,10.54950561,10.15255119
Rv0126,8.775734226,9.187867695,9.328749607,9.211990258,9.158150386,9.040144554,9.117138152,8.97838112,8.866240952,8.78674478,8.596859714,8.621059591,8.574967369,8.515088812,8.34291856,8.524908234,8.423745116,8.485340276,8.375700696,8.417638358,8.53771295,8.610559176,9.065024341,9.725946749,9.706992557,9.831053528
Rv0127,8.083515819,8.397840576,8.256590507,8.404959554,8.381312367,8.195663043,8.210343575,8.038916938,7.966223918,7.712830996,7.807575805,7.735433252,7.631490224,7.723231636,7.568116258,7.55288126,7.693902067,7.578375421,7.630625947,7.71491846,7.967387526,7.725557469,8.195825827,8.318686942,8.58475747,8.803225436
Rv0128,7.188760196,7.555042007,8.019847488,7.880407616,7.563947461,7.622332566,7.313151215,7.651261558,7.319608753,7.230352356,7.205787382,7.377673254,7.054390845,7.254723765,7.364464624,7.205859315,7.313161005,7.557599664,7.181028338,7.356038136,7.281798625,7.376793717,8.397371582,8.72255588,8.53144628,7.8651994
Rv0129c,9.696773767,10.56337365,11.51952384,11.31585549,11.36593005,11.41864451,11.16412108,11.42034675,9.136414719,10.2531593,11.11162917,9.547560259,11.7065565,11.7671756,11.46399178,11.38869853,10.24431165,10.40228755,10.37369026,7.829087739,7.702133189,8.247841299,11.3058883,10.97121756,10.13251876,8.834761349
Rv0130,6.261333429,6.142105471,6.429370037,6.180672973,6.186878795,6.414673892,6.144024479,6.213707033,6.6469457,6.461141013,5.826766451,6.355964836,6.052572577,6.047555975,6.060053831,6.064336525,6.050523656,5.982282022,5.714085482,6.458801067,6.557733382,6.528041503,6.331408932,6.114534737,5.965334261,5.564964129
Rv0131c,7.415266137,7.334046402,7.104819757,6.838884972,7.028529759,6.962654468,7.106671635,7.105337152,7.830129655,7.484230773,7.250488022,7.768701212,7.395584939,7.38837528,7.079348292,7.313038802,7.608497277,7.491252687,7.403089167,7.883230055,7.96527905,7.886396544,7.597625315,7.513584973,7.303138667,6.928202641
Rv0132c,7.071145331,6.975500514,5.858423449,5.438813142,5.448292729,5.697046172,5.404838084,5.749143608,8.274438227,7.97527216,5.957244358,8.056006748,6.174172297,6.121724381,6.605800534,6.827821525,7.070392788,6.865446455,6.4083363,8.59816077,8.362652743,8.328339714,6.392730231,6.202140236,6.161186828,6.026193659
Rv0133,7.235022015,7.579714628,7.833447348,7.472772381,7.464968839,7.499083517,7.746881813,7.787247621,7.671514111,7.7303417,7.663154928,7.678222927,7.689753008,7.442504104,7.273614231,7.333478067,7.07232625,6.681052664,6.857774596,7.748899431,7.47794004,7.383195665,6.925688024,7.016135214,7.202188377,7.180273029
Rv0134,8.130266663,8.193511718,8.204768971,8.214420913,8.376014533,8.132348909,7.990817106,8.224275791,7.607229108,7.999482897,8.200892717,7.790461161,8.22813611,8.192035059,8.092440443,7.93268171,7.994513388,7.850941151,8.370697755,7.707965363,7.599834012,7.634123537,7.816807044,7.445561874,7.528253452,7.74155271
Rv0135c,7.937214217,7.93879255,8.014372716,8.018821641,7.902642103,7.691251973,7.99798439,7.983038493,6.953118119,7.474424959,7.907796103,6.816066762,7.943435137,7.960271033,8.360841275,7.849993624,7.620901793,8.157784668,8.631333199,6.448930873,6.605166363,6.880037473,8.042698045,7.787155561,7.674196695,7.445981697
Rv0136,7.601400526,7.53812042,6.858212882,6.622706719,6.435564198,6.509797772,6.455513506,6.712432238,7.493280698,7.377141427,6.584903738,7.491573881,6.923347641,6.997740777,6.963400341,7.022693588,7.244758162,7.652883958,7.747314448,7.852431819,7.994520938,8.002136197,8.016015586,7.65204767,7.336097901,6.722189714
Rv0137c,7.647140613,7.252110111,7.808358246,7.576044076,7.477543164,7.48210494,7.313151215,7.69372019,7.330268452,7.524935637,7.897786324,7.811897779,8.123317704,7.992085348,8.391282439,8.145574838,8.018399001,8.44366304,8.445824855,7.15822877,7.117879343,7.354874081,8.464875663,8.647094951,8.287803112,7.963629191
Rv0138,6.569615826,6.839618971,6.836681486,6.780912824,6.475743115,6.652859905,6.623610812,6.909565835,6.384985271,6.311504745,6.664336507,6.508213745,6.278121508,6.237472078,5.92759796,5.96386942,5.987382358,6.419791239,6.244517939,6.245670398,6.320095707,6.220064711,6.424417164,6.483236491,6.614054188,7.012999164
Rv0139,7.948049118,7.929267366,7.82227686,7.893706611,7.758578291,7.933100721,7.855316366,7.933655827,8.325779041,8.035698859,7.604233763,8.210184141,7.266142718,7.104855482,7.190835623,7.324887203,7.641555647,7.387222167,7.060441643,8.125631653,8.265037843,8.061936005,7.095267405,7.23446574,7.470968436,7.897328957
Rv0140,6.627901836,6.974028755,7.275036257,6.958170634,6.9396521,6.826307144,6.668248452,6.909208045,6.079730582,6.392957416,6.521456361,6.239719179,6.302891942,6.642131276,6.624947742,6.480150299,6.353493431,6.522545234,7.255895369,5.363950116,5.840175547,6.148097943,7.531797814,7.309566232,7.075849181,7.225352274
Rv0141c,7.162710088,6.999362503,7.165354005,7.068032108,6.959367731,6.926494782,6.794428521,7.285305523,6.908373372,6.72118311,6.764304042,6.955755833,6.5244763,7.036608967,7.086988979,6.862544541,6.909398688,6.991843993,7.420607807,6.594812781,6.761887979,7.023266642,7.763920405,7.383720831,7.224076068,7.275730057
