index,siglvl,prior_prob,num_sample,num_pos,instance_str,__col_key__,index
Rv0456A[1]+Rv0499[0]+Rv1358[1],0.0002898649939967468,0.24,8,7,,2,Rv0456A[1]+Rv0499[0]+Rv1358[1]
Rv0456A[1]+Rv0590[0]+Rv2590[-1],0.00030681952772160237,0.24,10,8,,2,Rv0456A[1]+Rv0590[0]+Rv2590[-1]
Rv0456A[1]+Rv0598c[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv0598c[0]
Rv0456A[1]+Rv0673[1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv0673[1]
Rv0456A[1]+Rv0684[-1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv0684[-1]
Rv0456A[1]+Rv0755A[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv0755A[0]
Rv0456A[1]+Rv0847[1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv0847[1]
Rv0456A[1]+Rv0847[1]+Rv3920c[-1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv0847[1]+Rv3920c[-1]
Rv0456A[1]+Rv1343c[0]+Rv3431c[1],7.793332243666296e-05,0.24,9,8,,2,Rv0456A[1]+Rv1343c[0]+Rv3431c[1]
Rv0456A[1]+Rv1387[-1],0.00030681952772160237,0.24,10,8,,2,Rv0456A[1]+Rv1387[-1]
Rv0456A[1]+Rv1535[-1]+Rv3903c[1],2.0711771115400346e-05,0.24,10,9,,2,Rv0456A[1]+Rv1535[-1]+Rv3903c[1]
Rv0456A[1]+Rv1612[-1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv1612[-1]
Rv0456A[1]+Rv1612[-1]+Rv2928[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv1612[-1]+Rv2928[0]
Rv0456A[1]+Rv1713[0],0.00028072650031907287,0.24,12,9,,2,Rv0456A[1]+Rv1713[0]
Rv0456A[1]+Rv1713[0]+Rv3459c[-1],2.0711771115400346e-05,0.24,10,9,,2,Rv0456A[1]+Rv1713[0]+Rv3459c[-1]
Rv0456A[1]+Rv1737c[1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv1737c[1]
Rv0456A[1]+Rv1738[1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv1738[1]
Rv0456A[1]+Rv1807[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv1807[0]
Rv0456A[1]+Rv1807[0]+Rv2160A[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv1807[0]+Rv2160A[0]
Rv0456A[1]+Rv1856c[-1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv1856c[-1]
Rv0456A[1]+Rv1997[1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv1997[1]
Rv0456A[1]+Rv2003c[1]+Rv3487c[-1],7.793332243666296e-05,0.24,9,8,,2,Rv0456A[1]+Rv2003c[1]+Rv3487c[-1]
Rv0456A[1]+Rv2004c[1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv2004c[1]
Rv0456A[1]+Rv2044c[0],0.00028072650031907287,0.24,12,9,,2,Rv0456A[1]+Rv2044c[0]
Rv0456A[1]+Rv2107[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv2107[0]
Rv0456A[1]+Rv2123[1],0.0007962623999999696,0.24,5,5,,2,Rv0456A[1]+Rv2123[1]
Rv0456A[1]+Rv2123[1]+Rv2334[-1],0.0007962623999999696,0.24,5,5,,2,Rv0456A[1]+Rv2123[1]+Rv2334[-1]
Rv0456A[1]+Rv2160A[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv2160A[0]
Rv0456A[1]+Rv2160A[0]+Rv3282[-1],0.00030681952772160237,0.24,10,8,,2,Rv0456A[1]+Rv2160A[0]+Rv3282[-1]
Rv0456A[1]+Rv2160c[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv2160c[0]
Rv0456A[1]+Rv2190c[-1]+Rv3150[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv2190c[-1]+Rv3150[0]
Rv0456A[1]+Rv2334[-1],0.00030681952772160237,0.24,10,8,,2,Rv0456A[1]+Rv2334[-1]
Rv0456A[1]+Rv2486[0],0.00030681952772160237,0.24,10,8,,2,Rv0456A[1]+Rv2486[0]
Rv0456A[1]+Rv2594c[0],0.00028072650031907287,0.24,12,9,,2,Rv0456A[1]+Rv2594c[0]
Rv0456A[1]+Rv2624c[1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv2624c[1]
Rv0456A[1]+Rv2625c[1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv2625c[1]
Rv0456A[1]+Rv2633c[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv2633c[0]
Rv0456A[1]+Rv2748c[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv2748c[0]
Rv0456A[1]+Rv2928[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv2928[0]
Rv0456A[1]+Rv2933[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv2933[0]
Rv0456A[1]+Rv3127[1],0.00030681952772160237,0.24,10,8,,2,Rv0456A[1]+Rv3127[1]
Rv0456A[1]+Rv3129[1]+Rv3612c[0],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv3129[1]+Rv3612c[0]
Rv0456A[1]+Rv3140[-1],0.0002898649939967468,0.24,8,7,,2,Rv0456A[1]+Rv3140[-1]
Rv0456A[1]+Rv3150[0],0.00028072650031907287,0.24,12,9,,2,Rv0456A[1]+Rv3150[0]
Rv0456A[1]+Rv3157[0]+Rv3903c[1],4.586471423995153e-05,0.24,7,7,,2,Rv0456A[1]+Rv3157[0]+Rv3903c[1]
Rv0456A[1]+Rv3282[-1],0.00030681952772160237,0.24,10,8,,2,Rv0456A[1]+Rv3282[-1]
Rv0456A[1]+Rv3333c[1]+Rv3375[0],2.0711771115400346e-05,0.24,10,9,,2,Rv0456A[1]+Rv3333c[1]+Rv3375[0]
Rv0456A[1]+Rv3375[0],0.00028072650031907287,0.24,12,9,,2,Rv0456A[1]+Rv3375[0]
Rv0456A[1]+Rv3376[-1],0.0002898649939967468,0.24,8,7,,2,Rv0456A[1]+Rv3376[-1]
Rv0456A[1]+Rv3612c[0],0.00028072650031907287,0.24,12,9,,2,Rv0456A[1]+Rv3612c[0]
Rv0456A[1]+Rv3848[0],0.000886664581110308,0.24,11,8,,2,Rv0456A[1]+Rv3848[0]
Rv0456A[1]+Rv3848[0]+Rv3920c[-1],0.00030681952772160237,0.24,10,8,,2,Rv0456A[1]+Rv3848[0]+Rv3920c[-1]
Rv0456A[1]+Rv3920c[-1],8.937763270089327e-05,0.24,11,9,,2,Rv0456A[1]+Rv3920c[-1]
Rv0462[0]+Rv1734c[0]+Rv3021c[1],0.0007962623999999696,0.24,5,5,,2,Rv0462[0]+Rv1734c[0]+Rv3021c[1]
Rv0467[0]+Rv0722[0],-0.00018107127368338638,0.24,41,1,,2,Rv0467[0]+Rv0722[0]
Rv0467[0]+Rv0722[0]+Rv3241c[0],-0.0006332913898107195,0.24,36,1,,2,Rv0467[0]+Rv0722[0]+Rv3241c[0]
Rv0467[0]+Rv0722[0]+Rv3431c[0],-0.0006332913898107195,0.24,36,1,,2,Rv0467[0]+Rv0722[0]+Rv3431c[0]
Rv0467[0]+Rv1768[0]+Rv2172c[0]+Rv3490[0],-0.0001407299604823109,0.24,42,1,,2,Rv0467[0]+Rv1768[0]+Rv2172c[0]+Rv3490[0]
Rv0470A[1]+Rv0755A[0]+Rv0967[-1]+Rvnt41[0],0.0007962623999999696,0.24,5,5,,2,Rv0470A[1]+Rv0755A[0]+Rv0967[-1]+Rvnt41[0]
Rv0470A[1]+Rv0755A[0]+Rvnt41[0],0.0002898649939967468,0.24,8,7,,2,Rv0470A[1]+Rv0755A[0]+Rvnt41[0]
Rv0470A[1]+Rv1347c[0]+Rv2003c[1],0.0002898649939967468,0.24,8,7,,2,Rv0470A[1]+Rv1347c[0]+Rv2003c[1]
Rv0470A[1]+Rv1888A[0],7.793332243666296e-05,0.24,9,8,,2,Rv0470A[1]+Rv1888A[0]
Rv0470A[1]+Rv2003c[1],0.0002898649939967468,0.24,8,7,,2,Rv0470A[1]+Rv2003c[1]
Rv0474[0]+Rv2810c[1],2.5594676828055718e-05,0.24,12,10,,2,Rv0474[0]+Rv2810c[1]
Rv0474[0]+Rv3395c[1],0.00030681952772160237,0.24,10,8,,2,Rv0474[0]+Rv3395c[1]
Rv0477[-1]+Rv0570[1],0.0007170019184887799,0.24,13,9,,2,Rv0477[-1]+Rv0570[1]
Rv0477[-1]+Rv0570[1]+Rv2014[1],0.0002898649939967468,0.24,8,7,,2,Rv0477[-1]+Rv0570[1]+Rv2014[1]
Rv0477[-1]+Rv0637[-1]+Rv2010[-1]+Rvnt10[1],7.793332243666296e-05,0.24,9,8,,2,Rv0477[-1]+Rv0637[-1]+Rv2010[-1]+Rvnt10[1]
Rv0477[-1]+Rv0706[-1],2.4481552454047595e-05,0.24,16,12,,2,Rv0477[-1]+Rv0706[-1]
Rv0477[-1]+Rv0872c[1],7.628667739068007e-06,0.24,17,13,,2,Rv0477[-1]+Rv0872c[1]
Rv0477[-1]+Rv0872c[1]+Rv2334[-1],7.793332243666296e-05,0.24,9,8,,2,Rv0477[-1]+Rv0872c[1]+Rv2334[-1]
Rv0477[-1]+Rv0872c[1]+Rv3288c[1],1.4242935499897413e-06,0.24,12,11,,2,Rv0477[-1]+Rv0872c[1]+Rv3288c[1]
Rv0477[-1]+Rv0896[0]+Rv3743c[0],0.0001911029760000016,0.24,6,6,,2,Rv0477[-1]+Rv0896[0]+Rv3743c[0]
Rv0477[-1]+Rv1233c[0]+Rv1407[1],0.0007962623999999696,0.24,5,5,,2,Rv0477[-1]+Rv1233c[0]+Rv1407[1]
Rv0477[-1]+Rv1233c[0]+Rv3367[1],0.0001911029760000016,0.24,6,6,,2,Rv0477[-1]+Rv1233c[0]+Rv3367[1]
Rv0477[-1]+Rv1347c[0]+Rv2003c[1],0.00023806845943141752,0.24,14,10,,2,Rv0477[-1]+Rv1347c[0]+Rv2003c[1]
Rv0477[-1]+Rv1509[1]+Rv2936[0],0.0007962623999999696,0.24,5,5,,2,Rv0477[-1]+Rv1509[1]+Rv2936[0]
Rv0477[-1]+Rv1652[0]+Rv2023c[1],0.0007962623999999696,0.24,5,5,,2,Rv0477[-1]+Rv1652[0]+Rv2023c[1]
Rv0477[-1]+Rv1697[0]+Rv2591[1]+Rv3335c[1],0.0002898649939967468,0.24,8,7,,2,Rv0477[-1]+Rv1697[0]+Rv2591[1]+Rv3335c[1]
Rv0477[-1]+Rv1697[0]+Rv3335c[1],0.0002898649939967468,0.24,8,7,,2,Rv0477[-1]+Rv1697[0]+Rv3335c[1]
Rv0477[-1]+Rv1989c[0]+Rv2980[1],1.4242935499897413e-06,0.24,12,11,,2,Rv0477[-1]+Rv1989c[0]+Rv2980[1]
Rv0477[-1]+Rv2003c[1],0.00023806845943141752,0.24,14,10,,2,Rv0477[-1]+Rv2003c[1]
Rv0477[-1]+Rv2003c[1]+Rv2664[1],0.0002898649939967468,0.24,8,7,,2,Rv0477[-1]+Rv2003c[1]+Rv2664[1]
Rv0477[-1]+Rv2003c[1]+Rv3459c[-1],0.0002898649939967468,0.24,8,7,,2,Rv0477[-1]+Rv2003c[1]+Rv3459c[-1]
Rv0477[-1]+Rv2003c[1]+Rv3642c[-1],0.0002898649939967468,0.24,8,7,,2,Rv0477[-1]+Rv2003c[1]+Rv3642c[-1]
Rv0477[-1]+Rv2010[-1]+Rvnt10[1],5.452690763019241e-06,0.24,11,10,,2,Rv0477[-1]+Rv2010[-1]+Rvnt10[1]
Rv0477[-1]+Rv2122c[0]+Rv3289c[0],0.0007962623999999696,0.24,5,5,,2,Rv0477[-1]+Rv2122c[0]+Rv3289c[0]
Rv0477[0]+Rv0545c[0],-0.0006677545092205195,0.24,51,3,,2,Rv0477[0]+Rv0545c[0]
Rv0477[0]+Rv0545c[0]+Rv2337c[0],-0.0008120029578199128,0.24,35,1,,2,Rv0477[0]+Rv0545c[0]+Rv2337c[0]
Rv0477[0]+Rv1233c[0],-0.0006225162279102081,0.24,44,2,,2,Rv0477[0]+Rv1233c[0]
Rv0477[0]+Rv1298[0],-0.00043043812015064464,0.24,53,3,,2,Rv0477[0]+Rv1298[0]
Rv0477[0]+Rv1300[0],-0.00019326493563087688,0.24,49,2,,2,Rv0477[0]+Rv1300[0]
Rv0477[0]+Rv1300[0]+Rv2664[0],-0.0003496183156154187,0.24,29,0,,2,Rv0477[0]+Rv1300[0]+Rv2664[0]
Rv0477[0]+Rv2334[0],-0.0007845773191702543,0.24,43,2,,2,Rv0477[0]+Rv2334[0]
Rv0477[0]+Rv3431c[0]+Rv3459c[0],-0.0006225162279102081,0.24,44,2,,2,Rv0477[0]+Rv3431c[0]+Rv3459c[0]
Rv0477[0]+Rv3459c[0],-0.0004934847304880474,0.24,45,2,,2,Rv0477[0]+Rv3459c[0]
Rv0483[-1]+Rv0967[-1],4.586471423995153e-05,0.24,7,7,,2,Rv0483[-1]+Rv0967[-1]
Rv0483[-1]+Rv3613c[-1],0.0007962623999999696,0.24,5,5,,2,Rv0483[-1]+Rv3613c[-1]
Rv0488[1]+Rv1244[1]+Rv2009[0],0.0007962623999999696,0.24,5,5,,2,Rv0488[1]+Rv1244[1]+Rv2009[0]
Rv0488[1]+Rv1721c[1]+Rv2009[0]+Rv2498c[0],0.0007962623999999696,0.24,5,5,,2,Rv0488[1]+Rv1721c[1]+Rv2009[0]+Rv2498c[0]
Rv0488[1]+Rv1856c[-1],7.793332243666296e-05,0.24,9,8,,2,Rv0488[1]+Rv1856c[-1]
Rv0488[1]+Rv1997[1],2.0711771115400346e-05,0.24,10,9,,2,Rv0488[1]+Rv1997[1]
Rv0488[1]+Rv2009[0],0.0007962623999999696,0.24,5,5,,2,Rv0488[1]+Rv2009[0]
Rv0488[1]+Rv2010[-1],0.0002898649939967468,0.24,8,7,,2,Rv0488[1]+Rv2010[-1]
Rv0488[1]+Rv2935[-1],0.0002898649939967468,0.24,8,7,,2,Rv0488[1]+Rv2935[-1]
Rv0492A[0]+Rv0841[-1]+Rv1184c[-1],0.0007962623999999696,0.24,5,5,,2,Rv0492A[0]+Rv0841[-1]+Rv1184c[-1]
Rv0492A[0]+Rv0848[0]+Rv2262c[1],0.0007962623999999696,0.24,5,5,,2,Rv0492A[0]+Rv0848[0]+Rv2262c[1]
Rv0492A[0]+Rv1612[0]+Rv3342[0]+Rv3507[1],0.0007962623999999696,0.24,5,5,,2,Rv0492A[0]+Rv1612[0]+Rv3342[0]+Rv3507[1]
Rv0492A[0]+Rv1768[1]+Rv1955[0]+Rv2834c[1],0.0007962623999999696,0.24,5,5,,2,Rv0492A[0]+Rv1768[1]+Rv1955[0]+Rv2834c[1]
Rv0492A[0]+Rv3887c[1],0.0007962623999999696,0.24,5,5,,2,Rv0492A[0]+Rv3887c[1]
Rv0492A[1],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]
Rv0492A[1]+Rv0554[0],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv0554[0]
Rv0492A[1]+Rv0637[-1],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv0637[-1]
Rv0492A[1]+Rv0755A[0]+Rv3794[0],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv0755A[0]+Rv3794[0]
Rv0492A[1]+Rv0847[1],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv0847[1]
Rv0492A[1]+Rv0848[1],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv0848[1]
Rv0492A[1]+Rv1612[-1],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv1612[-1]
Rv0492A[1]+Rv1612[-1]+Rv2933[0],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv1612[-1]+Rv2933[0]
Rv0492A[1]+Rv1807[0],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv1807[0]
Rv0492A[1]+Rv1856c[-1],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv1856c[-1]
Rv0492A[1]+Rv2162c[0],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv2162c[0]
Rv0492A[1]+Rv2633c[0],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv2633c[0]
Rv0492A[1]+Rv2633c[0]+Rv2933[0],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv2633c[0]+Rv2933[0]
Rv0492A[1]+Rv2933[0],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv2933[0]
Rv0492A[1]+Rv3794[0],0.0002898649939967468,0.24,8,7,,2,Rv0492A[1]+Rv3794[0]
Rv0492c[1]+Rv1066[1]+Rv1124[0]+Rv3395c[1],0.0001911029760000016,0.24,6,6,,2,Rv0492c[1]+Rv1066[1]+Rv1124[0]+Rv3395c[1]
Rv0492c[1]+Rv1124[0]+Rv3395c[1],0.0001911029760000016,0.24,6,6,,2,Rv0492c[1]+Rv1124[0]+Rv3395c[1]
Rv0493c[0]+Rv0571c[1]+Rv2145c[0]+Rv2275[0],0.000886664581110308,0.24,11,8,,2,Rv0493c[0]+Rv0571c[1]+Rv2145c[0]+Rv2275[0]
Rv0493c[0]+Rv0620[1]+Rv1614[0],0.0002898649939967468,0.24,8,7,,2,Rv0493c[0]+Rv0620[1]+Rv1614[0]
Rv0493c[0]+Rv0620[1]+Rv1614[0]+Rv3613c[0],0.0007962623999999696,0.24,5,5,,2,Rv0493c[0]+Rv0620[1]+Rv1614[0]+Rv3613c[0]
Rv0493c[0]+Rv0896[0]+Rv0967[-1],0.0007962623999999696,0.24,5,5,,2,Rv0493c[0]+Rv0896[0]+Rv0967[-1]
Rv0493c[0]+Rv0967[-1],0.0007962623999999696,0.24,5,5,,2,Rv0493c[0]+Rv0967[-1]
Rv0493c[0]+Rv0967[-1]+Rv1347c[0],0.0007962623999999696,0.24,5,5,,2,Rv0493c[0]+Rv0967[-1]+Rv1347c[0]
Rv0493c[0]+Rv1184c[-1]+Rv2810c[1],0.0007962623999999696,0.24,5,5,,2,Rv0493c[0]+Rv1184c[-1]+Rv2810c[1]
Rv0493c[0]+Rv1554[1]+Rv1614[0],0.0001911029760000016,0.24,6,6,,2,Rv0493c[0]+Rv1554[1]+Rv1614[0]
Rv0493c[0]+Rv1554[1]+Rv1614[0]+Rv2997[1],0.0007962623999999696,0.24,5,5,,2,Rv0493c[0]+Rv1554[1]+Rv1614[0]+Rv2997[1]
Rv0493c[0]+Rv1614[0]+Rv1966[1],0.0007962623999999696,0.24,5,5,,2,Rv0493c[0]+Rv1614[0]+Rv1966[1]
Rv0493c[0]+Rv1614[0]+Rv2492[1],0.0007962623999999696,0.24,5,5,,2,Rv0493c[0]+Rv1614[0]+Rv2492[1]
Rv0493c[0]+Rv1768[1],0.000886664581110308,0.24,11,8,,2,Rv0493c[0]+Rv1768[1]
Rv0493c[0]+Rv2810c[1],0.0002898649939967468,0.24,8,7,,2,Rv0493c[0]+Rv2810c[1]
Rv0493c[1],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]
Rv0493c[1]+Rv0847[1],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv0847[1]
Rv0493c[1]+Rv1347c[0],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv1347c[0]
Rv0493c[1]+Rv1613[-1]+Rv1768[1],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv1613[-1]+Rv1768[1]
Rv0493c[1]+Rv1690[0],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv1690[0]
Rv0493c[1]+Rv1734c[1],0.0007962623999999696,0.24,5,5,,2,Rv0493c[1]+Rv1734c[1]
Rv0493c[1]+Rv1734c[1]+Rv3431c[1],0.0007962623999999696,0.24,5,5,,2,Rv0493c[1]+Rv1734c[1]+Rv3431c[1]
Rv0493c[1]+Rv1768[1],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv1768[1]
Rv0493c[1]+Rv1768[1]+Rv3039c[1],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv1768[1]+Rv3039c[1]
Rv0493c[1]+Rv1807[0],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv1807[0]
Rv0493c[1]+Rv1856c[-1],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv1856c[-1]
Rv0493c[1]+Rv1856c[-1]+Rv2199c[-1]+Rv3224B[0],0.0001911029760000016,0.24,6,6,,2,Rv0493c[1]+Rv1856c[-1]+Rv2199c[-1]+Rv3224B[0]
Rv0493c[1]+Rv1888A[0],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv1888A[0]
Rv0493c[1]+Rv1996[1],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv1996[1]
Rv0493c[1]+Rv1997[1],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv1997[1]
Rv0493c[1]+Rv2028c[1],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv2028c[1]
Rv0493c[1]+Rv2032[1],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv2032[1]
Rv0493c[1]+Rv2160c[0],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv2160c[0]
Rv0493c[1]+Rv2199c[-1]+Rv3224B[0],0.0001911029760000016,0.24,6,6,,2,Rv0493c[1]+Rv2199c[-1]+Rv3224B[0]
Rv0493c[1]+Rv2594c[0],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv2594c[0]
Rv0493c[1]+Rv2631[0],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv2631[0]
Rv0493c[1]+Rv2729c[1],0.0001911029760000016,0.24,6,6,,2,Rv0493c[1]+Rv2729c[1]
Rv0493c[1]+Rv3230c[0],0.0002898649939967468,0.24,8,7,,2,Rv0493c[1]+Rv3230c[0]
Rv0499[0]+Rv0570[0]+Rv3903c[1],0.0007962623999999696,0.24,5,5,,2,Rv0499[0]+Rv0570[0]+Rv3903c[1]
Rv0499[0]+Rv1186c[1]+Rv1278[1]+Rvnt24[1],0.0002898649939967468,0.24,8,7,,2,Rv0499[0]+Rv1186c[1]+Rv1278[1]+Rvnt24[1]
Rv0499[0]+Rv1186c[1]+Rvnt24[1],0.0002898649939967468,0.24,8,7,,2,Rv0499[0]+Rv1186c[1]+Rvnt24[1]
Rv0499[0]+Rv1358[1],2.0711771115400346e-05,0.24,10,9,,2,Rv0499[0]+Rv1358[1]
Rv0500B[-1]+Rv0755A[0]+Rv1438[0]+Rvnt02[1],0.0001911029760000016,0.24,6,6,,2,Rv0500B[-1]+Rv0755A[0]+Rv1438[0]+Rvnt02[1]
Rv0500B[-1]+Rv1185c--Rv1630[-1]+Rv3320c[0]+Rvnt02[1],5.452690763019241e-06,0.24,11,10,,2,Rv0500B[-1]+Rv1185c--Rv1630[-1]+Rv3320c[0]+Rvnt02[1]
Rv0500B[-1]+Rv1298[-1]+Rv2003c[1],0.00030681952772160237,0.24,10,8,,2,Rv0500B[-1]+Rv1298[-1]+Rv2003c[1]
Rv0500B[-1]+Rv1621c[0],0.00023806845943141752,0.24,14,10,,2,Rv0500B[-1]+Rv1621c[0]
Rv0500B[-1]+Rv1621c[0]+Rv2697c[-1],0.0007962623999999696,0.24,5,5,,2,Rv0500B[-1]+Rv1621c[0]+Rv2697c[-1]
Rv0500B[-1]+Rv2003c[1],0.0005599117439180068,0.24,15,10,,2,Rv0500B[-1]+Rv2003c[1]
Rv0500B[-1]+Rv2003c[1]+Rv2021c[0],0.00028072650031907287,0.24,12,9,,2,Rv0500B[-1]+Rv2003c[1]+Rv2021c[0]
Rv0500B[-1]+Rv2003c[1]+Rv2021c[0]+Rv3418c[0],0.0001911029760000016,0.24,6,6,,2,Rv0500B[-1]+Rv2003c[1]+Rv2021c[0]+Rv3418c[0]
Rv0500B[-1]+Rv2797c[0]+Rv2933[0]+Rv3642c[0],0.0007962623999999696,0.24,5,5,,2,Rv0500B[-1]+Rv2797c[0]+Rv2933[0]+Rv3642c[0]
Rv0500B[-1]+Rv3320c[0]+Rvnt02[1],5.560582256869395e-07,0.24,15,13,,2,Rv0500B[-1]+Rv3320c[0]+Rvnt02[1]
Rv0500B[0]+Rv1298[0],-0.0003450843478784993,0.24,54,3,,2,Rv0500B[0]+Rv1298[0]
Rv0500B[0]+Rv1298[0]+Rv3768[0],-0.00019326493563087688,0.24,49,2,,2,Rv0500B[0]+Rv1298[0]+Rv3768[0]
Rv0509[-1]+Rv0891c[1]+Rv3616c[-1],0.0007962623999999696,0.24,5,5,,2,Rv0509[-1]+Rv0891c[1]+Rv3616c[-1]
Rv0509[-1]+Rv1623c[-1],0.0007962623999999696,0.24,5,5,,2,Rv0509[-1]+Rv1623c[-1]
Rv0509[-1]+Rv2009[0],0.0001911029760000016,0.24,6,6,,2,Rv0509[-1]+Rv2009[0]
Rv0509[-1]+Rv2933[0],8.943337814504293e-05,0.24,22,14,,2,Rv0509[-1]+Rv2933[0]
Rv0510[-1]+Rv0841[-1]+Rv3421c[1],7.793332243666296e-05,0.24,9,8,,2,Rv0510[-1]+Rv0841[-1]+Rv3421c[1]
Rv0510[-1]+Rv1452c[1]+Rv2334[0],0.0001911029760000016,0.24,6,6,,2,Rv0510[-1]+Rv1452c[1]+Rv2334[0]
Rv0510[-1]+Rv1759c[1]+Rv2073c[0]+Rv2164c[0],0.0007962623999999696,0.24,5,5,,2,Rv0510[-1]+Rv1759c[1]+Rv2073c[0]+Rv2164c[0]
Rv0510[-1]+Rv1768[1],7.07354663509463e-07,0.24,19,15,,2,Rv0510[-1]+Rv1768[1]
Rv0510[-1]+Rv1768[1]+Rv3612c[0],7.850416222199286e-06,0.24,15,12,,2,Rv0510[-1]+Rv1768[1]+Rv3612c[0]
Rv0510[-1]+Rv2095c[1],7.793332243666296e-05,0.24,9,8,,2,Rv0510[-1]+Rv2095c[1]
Rv0510[-1]+Rv3421c[1],5.560582256869395e-07,0.24,15,13,,2,Rv0510[-1]+Rv3421c[1]
Rv0510[-1]+Rv3433c[1]+Rv3613c[0],2.5594676828055718e-05,0.24,12,10,,2,Rv0510[-1]+Rv3433c[1]+Rv3613c[0]
Rv0511[0]+Rv0695[0]+Rv1670[1],0.0001911029760000016,0.24,6,6,,2,Rv0511[0]+Rv0695[0]+Rv1670[1]
Rv0511[0]+Rv0695[0]+Rv1670[1]+Rv3282[-1],0.0007962623999999696,0.24,5,5,,2,Rv0511[0]+Rv0695[0]+Rv1670[1]+Rv3282[-1]
Rv0511[0]+Rv0755A[0]+Rv1663[1],0.0002898649939967468,0.24,8,7,,2,Rv0511[0]+Rv0755A[0]+Rv1663[1]
Rv0511[0]+Rv1278[1]+Rv1407[1],1.4242935499897413e-06,0.24,12,11,,2,Rv0511[0]+Rv1278[1]+Rv1407[1]
Rv0511[0]+Rv1362c[1]+Rv1407[1],0.0002898649939967468,0.24,8,7,,2,Rv0511[0]+Rv1362c[1]+Rv1407[1]
Rv0511[0]+Rv1407[1],1.4242935499897413e-06,0.24,12,11,,2,Rv0511[0]+Rv1407[1]
Rv0511[0]+Rv1407[1]+Rv2935[-1],7.793332243666296e-05,0.24,9,8,,2,Rv0511[0]+Rv1407[1]+Rv2935[-1]
